,MMI_AA,MMI_AC,MMI_AG,MMI_AT,MMI_CC,MMI_CG,MMI_CT,MMI_GG,MMI_GT,MMI_TT,MMI_AAA,MMI_AAC,MMI_AAG,MMI_AAT,MMI_ACC,MMI_ACG,MMI_ACT,MMI_AGG,MMI_AGT,MMI_ATT,MMI_CCC,MMI_CCG,MMI_CCT,MMI_CGG,MMI_CGT,MMI_CTT,MMI_GGG,MMI_GGT,MMI_GTT,MMI_TTT,essentiality_status
10,0.05262397062620794,0.07443783651951585,0.07822485599484809,0.04846665163580082,0.0205031193685602,0.1443140731778392,0.07162422783768442,0.0012340260230107793,0.1657920977816683,0.003762651379860273,0.0517253288177019,0.05193217223829545,-0.028302021187194114,0.03269145411413587,0.06018560429534031,0.03557645098948797,-0.10725698232340165,-0.008489925772264144,0.014667973575847777,-0.03291688430070096,0.02740341472680981,0.011526003125615955,-0.09197815984057763,0.056106572277193054,-0.039144505113682504,-0.8622650344465691,0.0006748141505066611,0.15094151685305457,0.3487480290894617,0.04901972985472292,0
11,0.03318781498524397,0.16463350102743077,0.17582681493989102,0.07715810717869136,-0.008048572153353592,0.3627772231054044,0.17449052922921401,-0.02479494865726201,0.2695658917674889,0.003260373552696913,0.03392496182326769,0.016799877105459205,-0.009217036766114219,-0.1685101247355951,0.11829827052557743,0.09905919402191367,-0.06504808370049406,0.13917040059767388,0.1239064470059428,0.07817338292633065,-0.0623857413907351,0.13739499170989394,0.08428526886876593,-0.5208935229056921,-0.2770080297365364,-0.34865484383159373,-0.12753771224656482,0.23065727526572535,0.16353894869376118,0.07085544888430141,1
12,0.03076941682739673,0.21693849984694308,0.09729508437465394,0.09695425670441306,-0.006371570747247172,0.36877557188833116,0.05697738637881866,-0.02114030175064602,0.24647599056431024,0.020224292572144118,0.025727491795620713,0.046009845529786625,-0.0015436628815718703,0.005227129332701843,-0.07208998253773195,0.16484883369591866,-0.12706526459840067,0.03699545399575497,0.08752542278020407,0.07262742275730319,-0.03667369913779972,0.18776129437487526,-0.004569169108424351,-0.6669352687504282,0.003802087322304217,0.016875902918965416,-0.1782693952645611,0.2137216607595457,-0.3179843688876759,0.07945024967513561,1
13,0.02034402409108488,0.09252716312185957,0.05642828576071371,0.13247404418391578,-0.004857739938549513,0.2044921132913072,0.0967049787471907,-0.00361423687892442,0.1726120331100389,-0.015207159552758812,0.03637385726398639,0.023672334902598555,0.016330191174067907,-0.0021225090876206163,0.03530610103731497,0.041740840380164436,-0.1023225170195884,0.02423599581005492,-0.03485888208552951,-0.6647552266075717,-0.02964764999353483,0.06956081210439087,0.005822878289662093,-0.36278862097287967,-0.03530433556168316,-0.4737470597976305,-0.1188302356164306,0.11363796865814055,0.19807320648158086,0.02066838544946555,0
14,0.0479093565065081,0.3125127328920134,0.2583575936278107,0.0964969983513516,0.008019017154924729,0.4217483843653229,0.20885032116051047,-0.01770397963040177,0.40152235692387517,0.051886312671844195,0.08776049088286332,0.0667416833391988,0.040057121372613365,-0.15509560671780903,0.029650611339356293,0.04986270107368269,0.21044719693703204,0.08177583513053684,0.14572727046391473,0.0714400749949534,-0.042257875452466544,0.118467396339523,0.05264453072660949,-0.2550782194251391,-0.1917188590323054,-0.32035891381573856,-0.1062776623825785,0.2816000248771571,0.06418045668076618,0.044138766146586704,0
15,0.03976031051125293,0.18198269043273987,0.11730533951472866,0.10181391155422227,-0.011132452119793903,0.34983434106113853,0.12107859230302458,-0.00653928950040269,0.147904290431625,0.02082943211314757,0.05138576429596756,0.05632944342360962,-0.018769463685265383,0.017057663301304815,0.07158522763837717,0.069201759407943,-0.23828694582008397,0.07290149070005718,0.06641563368284548,0.014013750933316343,-0.07693313956021265,0.18761576159777232,0.062274335153702,-0.6541396722690569,-0.2948515480287733,-0.3410854268856611,-0.11477714346014305,0.0776166574542012,0.029605541582265433,0.04832340864896106,0
16,0.02383206678305765,0.17767806326933536,0.06285972690430325,0.07057361301101628,-0.015287529673192473,0.28566951544979624,0.10345745876300418,-0.010304289892764457,0.17229528802388347,-0.0017338747452613076,0.02764163653179885,0.029655133172675086,-0.010918088788832898,0.008045844665118691,0.15739503282091255,0.1305816038620165,-0.242230236167048,0.07004436131233856,0.05940418000285929,0.0355001606367298,-0.028716982013743095,0.14685485332082043,0.060766643687946396,-0.39401758227732564,-0.5030764228295158,-0.4747076647317802,-0.08291069524855235,0.16315308279382557,0.1767628616939001,0.00797218782130292,0
17,0.06172937456337808,0.2675002546315414,0.11241555376940932,0.06884031415491174,-0.021650049600036927,0.39846111729118744,0.19411405143345434,0.009905488301165248,0.2334411038947678,0.02649491773499101,0.05902705160560325,0.07960060756524565,0.0679348588768182,0.023492990654360304,-0.013330440559799147,0.08832206330054798,0.19425297795835825,0.08635757557756009,0.09575111798070612,0.039518199538837374,-0.008019956026352021,0.20708908379101934,0.12033016755738273,-0.3055255518140712,-0.5511461765515324,-0.2486723899008433,-0.09863403875241031,0.1419933096928844,0.15201571237570594,0.08233406735798081,1
18,0.043987926151698074,0.2640810301132583,0.10189816750701021,0.11940439896723777,-0.004108017411842201,0.35193087037956394,0.11440038177626638,-0.010816502149398867,0.31803779343603217,0.011898198530144892,0.061346932531354065,0.08455791480290205,0.01615415205105086,-0.020457207112905443,-0.048333237789285055,0.083612048933066,-0.31562786319643815,0.09447759009603417,0.06415844548553139,0.02756535626032619,-0.03556275635422079,0.1501144828160205,0.007482921768263655,-0.5106734974517233,0.11301808052313157,-0.3775280920817898,-0.08483732346692767,0.23625277231798417,-0.15845261979950695,0.05397425712974451,0
19,0.03959013760529082,0.21966007408870528,0.14915105285584407,0.04916633324689408,-0.016483494928087723,0.43031192232506466,0.13773895144160442,-0.03180991251276424,0.28249978547014226,0.02339857042189943,0.07641473341207673,0.04057538394769224,0.042658587260245795,0.016756982553060833,0.17987744587589052,0.12403190661463649,0.1365260844864116,0.054780197345652225,0.1783530980840855,0.07768415860156397,-0.04127021509106914,0.18863277684068278,0.0577795565166936,-0.5474378345417523,-0.23124483278583996,-0.17234420166022207,-0.11352144189645677,0.2793855419727423,0.02481872797732224,0.08878079199153106,1
20,0.04305677702727156,0.15225013220162148,0.13327034868486834,0.09168116140298893,-0.016487152186620693,0.3799532256394153,0.12736518888079715,-0.029222883608458466,0.2633384974522762,-0.005350615488019414,0.052657000881104345,0.042196457278134876,0.020706265624657084,0.038779910211286774,0.022536637290083966,0.05935688300490868,0.1064207479800645,0.10302309443561428,0.0795883293944555,0.07359245952272384,-0.06178826342928434,0.13073743557441578,-0.0058154651737350885,-0.21060406126854542,-0.2253919036530281,-0.6204231255104538,-0.07283959129009546,0.2854523453173915,-0.2908933500126435,0.032762496565820205,0
21,0.01540185986787616,0.23085550822808532,0.0702309129964274,0.074532130025817,-0.04476813243708326,0.4425349354439597,0.1652336537572204,-0.017452010834086054,0.31308988788881637,0.026417735877600258,0.04884995465867443,-0.007002629860093718,0.08645555414260954,0.062197938748222555,-0.01015445413725599,0.30775596706643216,0.28752201923650766,0.1563450356446331,0.11482923435878685,0.06961985156402427,-0.27211461514709717,0.11584748310304449,-0.1415982012838177,-0.411404872682715,-0.17914121883828,-0.038624417067281855,-0.09721707592700944,0.23966908621244076,-0.016152799275836998,0.023692582411413938,1
22,-0.029783577006554568,0.2575227282297661,0.183417239332038,0.1227794348547233,-0.01629037932963087,0.21453119710656415,0.08842380065491458,-0.025747911129146726,0.2065596169092863,-0.013093948508610374,0.037232643877649164,0.040276246968875065,-0.002044140571381252,-0.0034034518478738185,0.10565934087581957,-0.2783068142306273,-0.12627383245260454,0.09284713696548147,-0.03210645017371412,-0.3093034720225376,-0.006107874349572853,0.05519269728880055,0.005945378085424497,-0.0117647066953636,-0.15605021929862603,-0.6990844535076117,-0.051175918975730275,0.1916113308115501,0.10967970646866136,-0.07661444502927023,0
23,-0.0006196454820537016,0.2534783609942138,0.10586363770095304,0.12916891990435148,-0.011158015670461083,0.3462044821159974,0.05520689248198022,-0.018359046872197565,0.20474806803121096,-0.0006575717230426427,0.01466678225407331,0.03673247228745037,-0.020764715554926264,0.026728967769142367,0.03882453641816183,0.09950116154529876,-0.22404095145040423,0.013831278210417413,0.13107259669970514,-0.35330804290575674,-0.013661669589220469,0.20840512253362997,0.009613820041277591,-0.5218720056062301,-0.16811663631591067,-0.21411943366489586,-0.21037170075766512,0.16972579950707847,0.22534069076400873,0.14847027352349323,1
24,0.0081432011876048,0.15374766960486363,0.12374365072345477,0.12994701589917226,-0.008127571409667278,0.2796759618157255,0.11929657169765223,-0.0035417308372447643,0.1630889637384465,-0.0006683688830512597,-0.012748190063761463,0.013591736004734074,0.002185712384460281,0.02575787385389376,0.036064593672074124,0.07891734380954678,-0.1508429210307985,0.053570398266716876,0.11164305454496759,-0.023974552675455646,-0.09277474685581527,0.08226083572357558,0.019463892960896335,-0.1937853283263114,-0.11026567933665285,-0.8332852232559435,-0.014770341662755027,0.09430020377083445,0.07860659222560999,0.05142722862058191,0
25,0.03520344697667032,0.31212893891281906,0.19281628218279284,0.09962410840064462,-0.01858350281507119,0.29068094804886385,0.14444205185874,0.002680903434027153,0.25073030980461675,0.05155294165899108,0.04564810017531938,0.19147136588081465,0.025717583388621082,0.03843665316666928,-0.6748449988042717,-0.18001586561277874,0.038616036793899695,-0.21085757735562155,0.06814767789690308,0.08454163232971139,-0.06394011812057598,0.051792246056365454,-0.029214325940156726,0.0022015777688803835,-0.10193355995667486,-0.044899761128006595,-0.21933513662174714,0.10137304989369006,0.11612158936262033,0.06815685237203781,0
26,0.0718699770831246,0.18460226721503456,0.14845073039172854,0.08195084411234412,-0.011973522862446385,0.4518938567904791,0.15266000327314616,-0.02053497410781636,0.18688878025560432,0.047493503982554,0.07413983110882587,0.0704940680362753,-0.09028288550606418,0.0720351322682843,0.043278437193722874,0.07046898972953435,-0.05472961760074341,0.14484778104831406,0.08954146756857248,0.08074107903543369,-0.06213919522792935,0.2601318727352875,0.07102264612438668,-0.557963204190071,-0.30983767922661215,-0.16550430327924753,-0.10096217724453665,0.01714243020746594,0.26586461000501,0.07158573565159572,0
27,0.04907594842701431,0.2204499675787649,0.12094816773531829,0.07141318225589596,-0.01626282780217704,0.39610927911129407,0.11148423698522761,-0.02565664141125844,0.23660731130434196,0.029261071070430533,0.061947724809534734,0.06973103123980122,0.03418378285441508,0.016147765868692442,-0.08440985835429973,0.06290095581929918,-0.08266888106886593,0.06012721465073139,0.0972504049083978,0.05329093042626131,-0.04199086883696958,0.23456902745852184,-0.006485433507436715,-0.6610070799585904,-0.2485246212855514,-0.2036196429693394,-0.09204026055755636,0.16705400585378552,0.13909792231814996,0.07418637105730072,0
28,0.05497140536317521,0.24778377763388826,0.25020499938855184,0.19764931954191942,0.046762908214873576,0.43364743533926636,0.1594498970524383,-0.024285358322017076,0.3704528584457147,0.033107866245831036,0.039524071051385355,0.060483586589847524,-0.058723201934220766,0.025703490490648434,0.18630593773342302,0.06782292597906202,-0.20300420896003055,0.10645043726981862,-0.0010340680205941583,0.10756530654167175,0.0537060082611229,0.16181371215536905,0.07562743751752403,-0.35499909586457884,-0.049025025704341106,-0.2945218567789261,-0.09413857034705365,0.18903297007193512,0.24908534976680569,0.09990274111113433,0
29,0.01651069969807682,0.17004201092340554,0.10364067439747313,0.09195347570994668,-0.028201225155609983,0.33397949642276326,0.0956216616968344,-0.02307312031859293,0.14932103835473287,-0.004570338477509605,0.03451358166768868,0.04337411721154077,0.015290485718554661,0.038687738417659656,0.012574385007938093,0.05556261509321031,-0.14890412214949586,0.011704510479982078,0.048241297871362616,-0.31393694979550074,-0.047953023396126004,0.1831842391393979,0.013857397396895281,-0.6758501609614751,-0.19135820558443128,-0.3102993500881841,-0.15876027784767968,0.1278281258194416,0.012226623758062534,0.09286705269706311,0
30,0.025463378227920604,0.2762649649072747,0.16049379253299415,0.08697639156920663,-0.029441172152010295,0.4526759425985463,0.12720802136674114,-0.021305556590338323,0.22182514353536373,0.03144904760842494,0.06834212391308304,0.05674920271535343,0.024379270835154437,0.01886532068956965,0.07220604059205567,0.08143320707575787,0.10726203600564328,0.02029655203878012,0.12504889272809855,0.0468322206014256,-0.07560189702646916,0.20134803929328943,0.009188044121521115,-0.3742964626415246,-0.4466131582270489,-0.30273315916321947,-0.15259114944045257,0.16597221902480272,0.17642745071297997,0.08456638592701128,0
31,0.002077314656584074,0.15095800179826704,0.06414472551794961,0.07282800913863677,-0.007444903010280815,0.22482740175913,0.04236182339003105,0.00713007658143518,0.09747173430211922,0.022486511449167284,-0.14279950489016438,0.016130772274716283,-0.015447800743268687,-0.018016393081141762,0.08766485838244499,0.08983251159699401,-0.1274999419777217,0.0017103560682525387,-0.05235118719462362,0.02963149675176319,0.007425117454773189,0.11314292442051582,0.001760892530577566,-0.9027867483039785,0.07048109886322282,0.0036742389744846733,-0.05780909551060062,0.07655013902495728,0.06532988374904848,0.04639011482686358,0
32,0.05223236398847101,0.2890976524296542,0.2477792117532537,0.14690569595960762,0.005760950962152439,0.45528515949730125,0.15886912778064283,-0.006527414892942933,0.3288113831281333,0.05327225311333609,0.05909342951752398,0.08908902376665041,0.014461995123108895,0.05430798030812047,-0.09970120436693737,0.06308639480360967,-0.05722605379101636,-0.02050230177032975,0.18876033247461557,0.023934774285775475,-0.11239786928808153,0.15001512989356308,0.02207969887824359,-0.32750950293461667,-0.36238042399555315,-0.05665194143253768,-0.0430124621239922,0.24013429510358889,0.26839146849012335,0.0989565694673195,1
33,0.038745448587925245,0.14200267210557263,0.09146537858855436,0.056919112239359165,-0.011544209572300741,0.33400593985198873,0.08859206285037276,-0.017338921932089774,0.1895024892776875,0.04245636820596853,0.042468263654612114,0.02494487008722648,0.045502128976304526,0.04506469251097356,0.10915980868809937,0.12177849213239701,0.1468809597583506,0.06756276832449816,0.10162349541784815,0.0686959003740222,0.008434435133246347,0.1625396753560209,-0.017875517073108353,-0.7597133696059859,-0.12714502752303922,-0.14116870656105707,-0.1472439843410518,0.08386303525499411,0.25301257811432365,0.04377413414282003,0
34,0.03470504571399203,0.1969650115712877,0.05772372066690611,0.11970267880335014,-0.013737618518865945,0.30300165862445955,0.15861152416986368,0.010284227439193204,0.28958467527790105,0.0038193163246310322,0.0702470428071559,0.03740329233314009,0.07913487125650592,0.01312111274394582,0.11832612259224487,0.1931987725867083,0.07865110575612297,0.10002260118798167,0.030433992749620806,0.12064067449563344,-0.084991214923824,0.06826893035255151,-0.042654726972542786,-0.09452042348927496,-0.10154297743073944,-0.6780620443348045,-0.053286355865359056,0.16334980475730812,0.34735468348983556,0.05042849933897873,0
35,0.028547148089280716,0.2325949036706634,0.1351527439998691,0.15435602857635766,0.00016252831266417217,0.46116565189335235,0.08143926435715294,-0.025358299377299078,0.314300689401255,0.011482991358916571,0.057015191720655244,0.010095643998067474,-0.019478841947844005,-0.029973055596888846,-0.0031104192519061723,0.17141687947920015,-0.2893945102105156,0.13328584874210644,0.0675797908691223,-0.03648859100136549,-0.08971489723573241,0.19111748090161765,-0.004053006568718254,-0.48118597164712823,-0.11571469515105777,-0.17864033735464468,-0.04732467334049209,0.33064189159153035,0.042814778814906175,0.0886563984221025,0
36,0.010154132395738435,0.12711151935553988,0.11249320736071552,0.07936488715300218,0.011442882423702812,0.2095736266695019,0.09529969517653698,-0.003712259290012802,0.17283405416619096,-0.004505828632770871,0.055999480249007534,-0.001204260685140041,0.007914332732806157,-0.08343987559846544,0.12508131335641287,0.0498631303523335,-0.02301859583294857,0.024172321080563035,0.07795483323311947,-0.06132279561311342,0.012220085755777094,0.0393913528991856,0.07317583718254012,-0.2577210024113165,0.02575144943031801,-0.7318895419922089,-0.045349775493460275,0.19882794462346579,-0.42567624378167535,0.09954942127304169,0
37,0.012213116776969426,0.16260408333639617,0.16112020063683025,0.07874951124794138,-0.0065761653317337005,0.21138861301889605,0.08108562985659941,-0.01278620100266097,0.09556135199557472,0.02824799077723668,0.01767887845992764,0.08392763384911046,0.05115075878418294,0.025999917924862406,-0.2581291793726842,-0.07476974564688893,-0.5232995558274347,-0.15074193354414706,-0.13148380020383965,-0.04411499643745674,-0.02590386916450929,0.10233006546130738,-0.0478928487369267,-0.6505792074923951,-0.14197456268378686,-0.12622362283834207,-0.039121313731621046,-0.053123160886335744,-0.0636521704667819,-0.000638026768118718,0
38,0.024889068525892694,0.17674507879274348,0.0870067495341382,0.07074788202428657,-0.01743336553674685,0.3255746628981636,0.0998970661105133,-0.02279836799753707,0.19148208398496838,0.004701074913296897,0.03167478618736659,0.034098495722201846,0.01015553595760115,0.004516597629257919,0.09771408339185059,0.10158173941205816,0.04881319266234881,0.06315531939516116,0.04648303656761103,-0.0028589376049701788,-0.007879213713280375,0.21435624250989813,0.051408652359027335,-0.733259993721993,-0.25189387094427246,-0.27493113323045926,-0.11390256201189775,0.16644760803033365,-0.03846007062061974,0.06213728922763962,0
39,0.025573090177951837,0.14109626675993286,0.10184110391838902,0.09873012133657082,-0.006116330822119309,0.2722584111624177,0.10305767572516498,-0.012167565952409644,0.22344297196300708,-0.012941317268244166,0.03323511390245358,0.030047212205490118,-0.05141005114048912,0.03475089007946518,0.12115751032735217,0.03285609841856503,-0.061337856554139925,0.10166486916748338,0.11133093860856115,-0.2486771263610497,-0.06134383839014536,0.05333973892311427,-0.013101518407425855,-0.10277154303815568,-0.14491852327325405,-0.7498514615510872,-0.10622118171997984,0.11235037881104605,0.2737849793152122,0.12189970689583976,0
40,0.024545811070046598,0.27952900458284335,0.2135582133262153,0.11195462705426078,0.004060971937180577,0.36744766316353106,0.09298889328489753,-0.0413712138781145,0.43958011539573577,0.021799304047435436,0.07389594333970197,-0.015079985569066954,0.014723578144208375,-0.02494514950448447,-0.01172347351650595,-0.21656755356647012,-0.12398612855208534,0.2146080371803724,0.14682728600329445,0.03289259236296523,-0.08042071894686549,0.08913581345465332,-0.0051344078914934786,-0.4198807726510233,0.1976898499384138,-0.05266092485400803,-0.09370561104402862,0.36630044891556185,0.07525553704650836,0.07192042333782389,0
41,0.02153770127077281,0.1645614381662426,0.1923042323183543,0.157016442764486,0.02484302372311502,0.2859910517150783,0.07407837860107262,-0.040649773332337165,0.39434925275298466,-0.011159729701695873,0.05596732372405723,-0.011934941819290846,0.028579207996687974,0.03962011546137773,0.037697820517276576,-0.13221964073169445,-0.08781449385329422,0.03344626164226671,0.11716477359734945,-0.11503365471732449,-0.14262589486212116,0.050349126635497815,0.018241252362460388,-0.13893513896431856,0.16692041187575324,-0.11284670433373246,-0.14797005802500562,0.3512090010476623,-0.6111383348300842,-0.05864421112287614,0
42,0.02036280524019782,0.15668941432151265,0.07888190707451317,0.12271919696337574,-0.007942121105571529,0.40592992476964374,0.057481633733604855,-0.027462278280156252,0.26081541345871134,0.014524539841513475,0.07684152503776176,0.007222286334017814,0.043697216948886855,-0.10834009557492959,0.1470425342805118,0.16356884532437527,-0.24474973456971955,0.10076441746340795,0.05164980764736638,0.04150878919959177,-0.11593691859705334,0.11983434827200952,-0.0313271749175397,-0.37657249315610786,0.21164139369421636,-0.2163011782284395,-0.0702314842326423,0.25023335804916275,-0.49401182791623727,-0.020581372183315405,0
43,0.011933738948520622,0.19503821936691768,0.16651332287249668,0.1031996300089868,0.004273773496741326,0.2968071075647519,0.0919003485554714,-0.02828002188476002,0.26383678336036903,0.003367906510590058,-0.015250893044796392,0.02940486944962388,-0.010154525388699761,-0.005269287933891499,-0.03062993227926607,0.038267522045254826,-0.08524789244038414,0.034739423634047424,0.10918682074646589,0.020653723160745808,-0.05273246252944519,0.1037680142799646,0.018256802206224627,-0.3243643078255032,0.021839905540789555,-0.7312358638804772,-0.14492632181318416,0.19533070054556817,0.13391587515870615,0.02530449358761778,1
44,0.03897528072775337,0.10754760865460121,0.017561646387038006,0.0730442459062051,-0.03405778243467174,0.3347962537254023,0.16622977760758895,-0.005057735875260999,0.1650670770693333,0.012024385501474291,0.04978027269563134,0.03610944914237068,0.12176125945100552,0.05075458985411161,0.013233251148409762,0.20193366568037963,0.12754298404223344,0.019799220449070187,0.029800576516294437,0.09262122491293684,-0.1410013664498165,0.17607757863178491,-0.01239148968403377,-0.6123221283909672,-0.4672398111345028,-0.1894583506454147,-0.08448237599306137,0.05729345994023262,0.18416111653329395,0.013822815539286045,0
45,0.0065629950358107704,0.3753258602302444,0.10890592413313818,0.10955587917500598,-0.030078606119164464,0.38114360548752824,0.1591907338855984,0.005212727495735474,0.2859366006164094,0.015660097882371028,0.10971562512719348,0.03372803453224294,0.015422860596737321,-0.11662129747077504,0.15098622003223755,0.285256808478474,-0.25525538082848687,0.06984175255151523,0.07654244154258709,0.10634582240043024,-0.11991841372434042,0.05992334449447586,0.04886453865309077,-0.3995533708981116,-0.16715494871233644,-0.006010788024052545,-0.2653628684982817,0.18674909832432612,0.20127280197397862,0.09751969698309836,0
46,0.018586538072934634,0.29086119574889124,0.12414402184111833,0.09085114322306499,-0.028724591930364213,0.3363921736973903,0.15871860046755387,0.0025794809690211037,0.1934018475392495,0.027946093669978543,0.04956791800729511,0.0743528537613178,0.01513428346898136,0.011169537533365536,0.09943689385999527,0.04581255355595706,-0.12925720515404154,0.09519797032386615,0.12406299500172471,0.04877692617057456,-0.029643540884510423,0.1655323389096685,0.04154054393184923,-0.6477399447632439,-0.3561347558636917,-0.16902905282132016,-0.13343017358218223,0.06417341869992935,0.1350773069057858,0.0707882268778416,0
