,Kmer_AAA,Kmer_AAC,Kmer_AAG,Kmer_AAT,Kmer_ACA,Kmer_ACC,Kmer_ACG,Kmer_ACT,Kmer_AGA,Kmer_AGC,Kmer_AGG,Kmer_AGT,Kmer_ATA,Kmer_ATC,Kmer_ATG,Kmer_ATT,Kmer_CAA,Kmer_CAC,Kmer_CAG,Kmer_CAT,Kmer_CCA,Kmer_CCC,Kmer_CCG,Kmer_CCT,Kmer_CGA,Kmer_CGC,Kmer_CGG,Kmer_CGT,Kmer_CTA,Kmer_CTC,Kmer_CTG,Kmer_CTT,Kmer_GAA,Kmer_GAC,Kmer_GAG,Kmer_GAT,Kmer_GCA,Kmer_GCC,Kmer_GCG,Kmer_GCT,Kmer_GGA,Kmer_GGC,Kmer_GGG,Kmer_GGT,Kmer_GTA,Kmer_GTC,Kmer_GTG,Kmer_GTT,Kmer_TAA,Kmer_TAC,Kmer_TAG,Kmer_TAT,Kmer_TCA,Kmer_TCC,Kmer_TCG,Kmer_TCT,Kmer_TGA,Kmer_TGC,Kmer_TGG,Kmer_TGT,Kmer_TTA,Kmer_TTC,Kmer_TTG,Kmer_TTT,essentiality_status
10,0.2519516299301344,0.08398387664337814,0.2799462554779271,0.027994625547792713,0.08398387664337814,0.08398387664337814,0.11197850219117085,0.11197850219117085,0.027994625547792713,0.055989251095585425,0.195962378834549,0.13997312773896356,0.055989251095585425,0.08398387664337814,0.08398387664337814,0.0,0.13997312773896356,0.08398387664337814,0.055989251095585425,0.055989251095585425,0.08398387664337814,0.195962378834549,0.2239570043823417,0.027994625547792713,0.13997312773896356,0.13997312773896356,0.13997312773896356,0.08398387664337814,0.0,0.0,0.195962378834549,0.16796775328675628,0.195962378834549,0.08398387664337814,0.055989251095585425,0.055989251095585425,0.11197850219117085,0.195962378834549,0.13997312773896356,0.11197850219117085,0.13997312773896356,0.13997312773896356,0.195962378834549,0.16796775328675628,0.13997312773896356,0.08398387664337814,0.2239570043823417,0.027994625547792713,0.055989251095585425,0.13997312773896356,0.055989251095585425,0.055989251095585425,0.055989251095585425,0.055989251095585425,0.027994625547792713,0.11197850219117085,0.08398387664337814,0.2239570043823417,0.11197850219117085,0.08398387664337814,0.11197850219117085,0.08398387664337814,0.0,0.08398387664337814,0
11,0.09365229429250281,0.08696284470018134,0.15385734062339823,0.02006834877696443,0.06020504633089471,0.08027339510785986,0.11372064306946794,0.07358394551553767,0.07358394551553767,0.100341743884825,0.12041009266178943,0.08696284470018134,0.040136697553929575,0.08027339510785986,0.1337889918464331,0.0668944959232162,0.08027339510785986,0.07358394551553767,0.12709954225411163,0.15385734062339823,0.12041009266178943,0.12041009266178943,0.22075183654661443,0.09365229429250281,0.14047844143875457,0.18061513899268486,0.2675779836928662,0.08696284470018134,0.04682614714625105,0.053515596738573236,0.1939940381773278,0.07358394551553767,0.18061513899268486,0.09365229429250281,0.08027339510785986,0.100341743884825,0.15385734062339823,0.2408201853235796,0.1939940381773278,0.14047844143875457,0.10703119347714647,0.22744128613893663,0.12041009266178943,0.18730458858500634,0.040136697553929575,0.16054679021571971,0.1672362398080412,0.07358394551553767,0.0066894495923214775,0.07358394551553767,0.02006834877696443,0.040136697553929575,0.100341743884825,0.11372064306946794,0.14716789103107605,0.06020504633089471,0.1337889918464331,0.22075183654661443,0.1337889918464331,0.08027339510785986,0.013378899184642955,0.12709954225411163,0.07358394551553767,0.08027339510785986,1
12,0.11892123197405047,0.11892123197405047,0.13721680612390447,0.05488672244956136,0.13721680612390447,0.13721680612390447,0.13721680612390447,0.06403450952448837,0.0823300836743424,0.09147787074926941,0.0823300836743424,0.045738935374634346,0.07318229659941539,0.10062565782419643,0.1463645931988315,0.027443361224780326,0.16466016734868552,0.1463645931988315,0.07318229659941539,0.10977344489912344,0.1463645931988315,0.13721680612390447,0.24699025102302863,0.045738935374634346,0.13721680612390447,0.23784246394810163,0.23784246394810163,0.11892123197405047,0.03659114829970734,0.03659114829970734,0.1463645931988315,0.045738935374634346,0.13721680612390447,0.1463645931988315,0.07318229659941539,0.0823300836743424,0.16466016734868552,0.20125131564839358,0.24699025102302863,0.11892123197405047,0.1463645931988315,0.21039910272332057,0.0823300836743424,0.13721680612390447,0.05488672244956136,0.07318229659941539,0.16466016734868552,0.11892123197405047,0.018295574149853312,0.06403450952448837,0.018295574149853312,0.09147787074926941,0.045738935374634346,0.10062565782419643,0.10062565782419643,0.03659114829970734,0.07318229659941539,0.19210352857346655,0.17380795442361252,0.10977344489912344,0.027443361224780326,0.07318229659941539,0.09147787074926941,0.11892123197405047,1
13,0.169533172561123,0.10432810619146013,0.10432810619146013,0.06520506636966214,0.052164053095729704,0.052164053095729704,0.14345114601325815,0.026082026547864852,0.013041013273932426,0.130410132739325,0.11736911946539255,0.0912870929175277,0.06520506636966214,0.15649215928719054,0.2216972256568534,0.06520506636966214,0.130410132739325,0.06520506636966214,0.130410132739325,0.15649215928719054,0.130410132739325,0.0912870929175277,0.14345114601325815,0.07824607964359527,0.06520506636966214,0.11736911946539255,0.2216972256568534,0.14345114601325815,0.06520506636966214,0.03912303982179728,0.169533172561123,0.0912870929175277,0.10432810619146013,0.06520506636966214,0.07824607964359527,0.10432810619146013,0.15649215928719054,0.19561519910898784,0.19561519910898784,0.169533172561123,0.130410132739325,0.27386127875258315,0.0912870929175277,0.14345114601325815,0.0912870929175277,0.11736911946539255,0.19561519910898784,0.052164053095729704,0.03912303982179728,0.03912303982179728,0.052164053095729704,0.169533172561123,0.14345114601325815,0.10432810619146013,0.06520506636966214,0.0912870929175277,0.14345114601325815,0.19561519910898784,0.20865621238292026,0.07824607964359527,0.07824607964359527,0.0912870929175277,0.03912303982179728,0.052164053095729704,0
14,0.1262413954134418,0.11361725587209745,0.13255346518411393,0.03156034885336008,0.0883689767894088,0.13886553495478537,0.17042588380814616,0.050496558165376564,0.07574483724806448,0.0883689767894088,0.0883689767894088,0.08205690701873665,0.018936209312015756,0.09468104656008096,0.1262413954134418,0.0883689767894088,0.09468104656008096,0.10099311633075313,0.1073051861014253,0.1199293256427696,0.1199293256427696,0.13255346518411393,0.18936209312016267,0.11361725587209745,0.0883689767894088,0.1830500233494905,0.2272345117441949,0.06943276747739231,0.012624139541343593,0.050496558165376564,0.2524827908268836,0.1262413954134418,0.14517760472545754,0.15780174426680185,0.09468104656008096,0.11361725587209745,0.1514896744961297,0.18936209312016267,0.1262413954134418,0.1830500233494905,0.17042588380814616,0.17042588380814616,0.13255346518411393,0.13886553495478537,0.07574483724806448,0.056808627936048725,0.1514896744961297,0.1199293256427696,0.03787241862403224,0.07574483724806448,0.00631206977067143,0.056808627936048725,0.0631206977067209,0.09468104656008096,0.08205690701873665,0.09468104656008096,0.17673795357881833,0.20829830243217842,0.164113814037474,0.11361725587209745,0.06943276747739231,0.13255346518411393,0.13255346518411393,0.1262413954134418,0
15,0.18945540868033234,0.12314601564221613,0.12314601564221613,0.07104577825512436,0.11130505259969539,0.14682794172725758,0.10420047477418283,0.06867758564662065,0.08999131912315766,0.10656866738268725,0.10420047477418283,0.03552288912756218,0.06867758564662065,0.11604143781670356,0.1207778230337117,0.08288674129764508,0.11367324520819912,0.08999131912315766,0.13261878607623243,0.1941917938973412,0.12788240085922428,0.12551420825072054,0.2723421499779781,0.08288674129764508,0.14682794172725758,0.22734649041639896,0.20603275693986192,0.08288674129764508,0.033154696519057746,0.052100237387091054,0.17287806042080348,0.08999131912315766,0.1965599865058449,0.14445974911875387,0.04499565956157848,0.06157300782110806,0.1941917938973412,0.22497829780789522,0.1965599865058449,0.13498697868473686,0.12314601564221613,0.25576480171844923,0.0923595117316621,0.07104577825512436,0.04499565956157848,0.07578216347213322,0.09709589694867024,0.049732044778587337,0.009472770434016297,0.07341397086362879,0.03552288912756218,0.05920481521260363,0.09709589694867024,0.11130505259969539,0.08999131912315766,0.06157300782110806,0.08762312651465394,0.16103709737828273,0.139723363901745,0.07815035608063695,0.03078650391055403,0.11604143781670356,0.07578216347213322,0.08051854868914136,0
16,0.10134024584708128,0.12305601281431275,0.09410165685800391,0.043431533934462925,0.09410165685800391,0.11581742382523537,0.09410165685800391,0.08686306786892652,0.07238588989077244,0.10857883483615866,0.06514730090169506,0.028954355956308842,0.057908711912617684,0.09410165685800391,0.11581742382523537,0.07238588989077244,0.09410165685800391,0.10134024584708128,0.1375331907924675,0.23163484765047138,0.10134024584708128,0.1737261357378537,0.2823049705740124,0.09410165685800391,0.07962447887984914,0.20268049169416255,0.20268049169416255,0.13029460180339011,0.0072385889890767075,0.050670122923540305,0.2171576696723173,0.08686306786892652,0.14477177978154487,0.10857883483615866,0.028954355956308842,0.050670122923540305,0.23163484765047138,0.31125932653032123,0.13029460180339011,0.1375331907924675,0.09410165685800391,0.275066381584935,0.09410165685800391,0.057908711912617684,0.03619294494538622,0.11581742382523537,0.12305601281431275,0.0072385889890767075,0.028954355956308842,0.057908711912617684,0.014477177978154086,0.014477177978154086,0.1375331907924675,0.050670122923540305,0.10857883483615866,0.043431533934462925,0.08686306786892652,0.22439625866139468,0.15924895775969897,0.057908711912617684,0.014477177978154086,0.07962447887984914,0.07238588989077244,0.03619294494538622,0
17,0.1948942598646322,0.1355786155580046,0.05931564430662689,0.05084198083425182,0.10168396166850364,0.15252594250275547,0.1355786155580046,0.04236831736187606,0.04236831736187606,0.12710495208562955,0.07626297125137774,0.02542099041712591,0.05084198083425182,0.09321029819612787,0.1355786155580046,0.02542099041712591,0.08473663472375281,0.1440522790303804,0.1694732694475063,0.10168396166850364,0.10168396166850364,0.1694732694475063,0.1694732694475063,0.1355786155580046,0.11015762514087872,0.21184158680938237,0.1948942598646322,0.08473663472375281,0.008473663472375072,0.07626297125137774,0.279630894588385,0.05931564430662689,0.15252594250275547,0.09321029819612787,0.033894653889500984,0.11015762514087872,0.1948942598646322,0.1948942598646322,0.2203152502817581,0.1355786155580046,0.18642059639225644,0.21184158680938237,0.12710495208562955,0.11015762514087872,0.033894653889500984,0.08473663472375281,0.06778930777900197,0.09321029819612787,0.008473663472375072,0.05931564430662689,0.016947326944750145,0.033894653889500984,0.10168396166850364,0.05931564430662689,0.07626297125137774,0.11015762514087872,0.05084198083425182,0.1948942598646322,0.23726257722650826,0.05931564430662689,0.02542099041712591,0.09321029819612787,0.05931564430662689,0.1355786155580046,1
18,0.15908125440072513,0.14317312896065273,0.1352190662406162,0.03977031360018128,0.08749468992039837,0.14317312896065273,0.15908125440072513,0.07954062720036256,0.04772437632021709,0.11931094080054382,0.07954062720036256,0.055678439040253644,0.055678439040253644,0.11931094080054382,0.1352190662406162,0.07158656448032599,0.11931094080054382,0.11931094080054382,0.11931094080054382,0.16703531712076167,0.15112719168068856,0.1352190662406162,0.19089750528086982,0.08749468992039837,0.10340281536047147,0.20680563072094293,0.1749893798407975,0.12726500352057965,0.03977031360018128,0.02386218816010818,0.20680563072094293,0.08749468992039837,0.15112719168068856,0.11931094080054382,0.04772437632021709,0.08749468992039837,0.19089750528086982,0.182943442560834,0.20680563072094293,0.11135687808050729,0.11931094080054382,0.2227137561610153,0.11931094080054382,0.11931094080054382,0.08749468992039837,0.07158656448032599,0.182943442560834,0.09544875264043491,0.04772437632021709,0.08749468992039837,0.007954062720035815,0.07954062720036256,0.09544875264043491,0.10340281536047147,0.055678439040253644,0.07954062720036256,0.1352190662406162,0.14317312896065273,0.20680563072094293,0.1352190662406162,0.03977031360018128,0.11931094080054382,0.09544875264043491,0.09544875264043491,0
19,0.11632055586321219,0.11632055586321219,0.08824318031002283,0.028077375553188674,0.09225423396047826,0.12434266316412305,0.1002763412613898,0.06417685840728958,0.06016580475683347,0.13236477046503461,0.11230950221275676,0.04412159015501107,0.03208842920364479,0.052143697455922615,0.10428739491184523,0.056154751106378034,0.08022107300911198,0.07621001935865586,0.18851952157141263,0.11632055586321219,0.08824318031002283,0.14840898506685699,0.26472954093006923,0.09225423396047826,0.08824318031002283,0.2607184872796138,0.20857478982369113,0.11230950221275676,0.012033160951366275,0.06818791205774502,0.23665216537687983,0.07219896570820043,0.12033160951366761,0.13236477046503461,0.07219896570820043,0.06016580475683347,0.1845084679209572,0.24066321902733595,0.25269637997870226,0.14840898506685699,0.14038687776594544,0.20456373617323503,0.11632055586321219,0.12835371681457916,0.052143697455922615,0.11230950221275676,0.14038687776594544,0.07621001935865586,0.03208842920364479,0.056154751106378034,0.0,0.036099482854100216,0.09626528761093438,0.08022107300911198,0.052143697455922615,0.0842321266595674,0.1002763412613898,0.22863005807596898,0.1524200387173124,0.09626528761093438,0.028077375553188674,0.08022107300911198,0.09626528761093438,0.10829844856230066,1
20,0.13130643285972232,0.0765954191681712,0.10942202738310228,0.08753762190648155,0.09847982464479192,0.13130643285972232,0.09847982464479192,0.021884405476620055,0.05471101369155114,0.08753762190648155,0.08753762190648155,0.0765954191681712,0.08753762190648155,0.06565321642986084,0.12036423012141263,0.06565321642986084,0.06565321642986084,0.043768810953240776,0.15319083833634306,0.12036423012141263,0.08753762190648155,0.08753762190648155,0.18601744655127347,0.0765954191681712,0.10942202738310228,0.2954394739343764,0.1422486355980327,0.06565321642986084,0.010942202738309694,0.021884405476620055,0.32826608214930686,0.021884405476620055,0.19695964928958384,0.16413304107465343,0.021884405476620055,0.09847982464479192,0.16413304107465343,0.15319083833634306,0.26261286571944537,0.19695964928958384,0.18601744655127347,0.20790185202789419,0.1422486355980327,0.08753762190648155,0.043768810953240776,0.05471101369155114,0.13130643285972232,0.08753762190648155,0.021884405476620055,0.06565321642986084,0.021884405476620055,0.03282660821493042,0.03282660821493042,0.06565321642986084,0.06565321642986084,0.08753762190648155,0.13130643285972232,0.18601744655127347,0.25167066298113494,0.0765954191681712,0.0,0.10942202738310228,0.06565321642986084,0.043768810953240776,0
21,0.03532201512164021,0.06559802808304639,0.03027601296140617,0.0403680172818749,0.08578203672398384,0.06055202592281234,0.09587404104445256,0.07064403024328107,0.025230010801171487,0.07064403024328107,0.09082803888421788,0.025230010801171487,0.06055202592281234,0.0403680172818749,0.10596604536492128,0.025230010801171487,0.03027601296140617,0.08578203672398384,0.13624205832632746,0.07064403024328107,0.03027601296140617,0.02018400864093745,0.1816560777684364,0.03027601296140617,0.03532201512164021,0.20688608856960855,0.2674381144924209,0.07569003240351511,0.010092004320468724,0.04541401944210894,0.292668125293593,0.12615005400585874,0.08578203672398384,0.08578203672398384,0.03532201512164021,0.055506023762577655,0.16651807128773363,0.11101204752515596,0.24220810369124937,0.26239211233218684,0.11605804968539,0.2523001080117181,0.1564260669672649,0.1967940842491398,0.06559802808304639,0.11101204752515596,0.16651807128773363,0.12110405184562469,0.02018400864093745,0.07569003240351511,0.010092004320468724,0.06055202592281234,0.0403680172818749,0.07064403024328107,0.06559802808304639,0.11101204752515596,0.09082803888421788,0.2523001080117181,0.20688608856960855,0.16651807128773363,0.03027601296140617,0.09082803888421788,0.15138006480703087,0.22202409505031193,1
