,DACC_Twist.lag1,DACC_Twist.lag2,DACC_Twist.lag3,DACC_Tilt.lag1,DACC_Tilt.lag2,DACC_Tilt.lag3,DACC_Roll.lag1,DACC_Roll.lag2,DACC_Roll.lag3,DACC_Shift.lag1,DACC_Shift.lag2,DACC_Shift.lag3,DACC_Slide.lag1,DACC_Slide.lag2,DACC_Slide.lag3,DACC_Rise.lag1,DACC_Rise.lag2,DACC_Rise.lag3,essentiality_status
14,-0.4197928019099988,-0.029922984564722845,0.10536748885992761,-0.2457535179185383,-0.04109703453382802,0.03663257385856416,-0.5796659852784357,-0.04001088867847406,0.08927122168411387,0.007153396403468076,0.004320711465674132,-0.019663485689056733,-0.29531974124068133,-0.038683473687612074,0.0429719842849811,-0.545009615988395,-0.06675636488647552,0.10130445467752165,0
15,-0.38425110044938887,0.02323509929167381,0.016337335933091446,-0.2400359016440639,-0.016365173531974638,0.010444818367334057,-0.5996923254652861,-0.05479262226406987,0.07078211903125042,0.06591683002137502,-0.0160892894321412,-0.00590166690048853,-0.31132579731142135,-0.0055898365220344295,0.007803345909177787,-0.5549126592446886,-0.06296547472655822,0.1111738135477671,0
16,-0.38909124622379976,0.010964532819458413,0.06492069384719909,-0.24179899837647836,-0.02638998213563059,0.057149411935452483,-0.5942812125671604,-0.09664805261748825,0.11319462174689682,0.003637170413011582,0.010668987639719615,0.0195898516917869,-0.28263116155173035,0.03527073282158316,-0.021910440556297536,-0.5407822462669334,-0.09345889622490157,0.1523959555629625,0
17,-0.40790441274128486,0.02807421295393142,0.006648172016374618,-0.21727784657876859,-0.03255902745108674,0.018747653170505977,-0.6291208575167375,0.008411136739636386,-0.0002879723203855392,0.09527196906341256,0.013574234595973757,0.022185931783054325,-0.2693518074820887,0.0004407448192717515,-0.01917499138097277,-0.5506405827121172,-0.03899002832520939,0.029995860755069652,1
18,-0.4304825601293826,0.05209248780165825,0.0017206156679383014,-0.24708116519392917,0.04105005046394327,-0.03176435913437945,-0.5869349079589821,0.028321609104721545,0.04633948616025037,0.037176904025939796,0.014473512551717865,-0.045820869218851146,-0.31911572556631057,0.018714065860369014,-0.013186032365556748,-0.539510447115257,0.012577795063338452,0.059187264409333626,0
19,-0.37095226521129593,0.009168572942140941,0.03376602103934966,-0.2222347305410158,-0.025379458489134844,0.027092764536893466,-0.6446878492372956,-0.017145550913683843,0.08138341971104382,0.02746784706943004,-0.010148572403793485,0.009836214978688931,-0.25329158980708755,0.0035175260359054028,0.008513415841866689,-0.5586482605010126,-0.04902443334421583,0.0904276721522377,1
20,-0.3735163127802627,0.08308704246144757,-0.07481260353473176,-0.2222008912702305,0.05013269593216541,-0.027043995912380162,-0.6397045255686429,0.01450798568760998,0.026993439556683877,0.030890409636982714,0.02284065219706593,-0.03318728843308586,-0.2739589764819374,-0.00940391434626171,0.009404686477813517,-0.5525677142152915,-0.008450858768089384,0.04467735564308953,0
21,-0.3851222653316886,0.05290997832498203,0.015425272674156701,-0.23619629569234313,0.011553095347945202,0.042848105343157666,-0.6063994070020547,-0.02637072027259926,0.170695253991014,0.04562792530777709,0.03151349125426699,0.032080082273574624,-0.28580269537182995,0.05314851794130282,-0.0015892791920618563,-0.529907044817487,-0.04362054838835295,0.14837097764977808,1
22,-0.4241775661468914,0.0623496466673052,0.059927485237946915,-0.23927723286690336,0.04081406000947543,0.010920947778344275,-0.5639610315910101,-0.008164146695464693,0.12022817811137616,-0.0032776999699082204,0.04980157303947531,-0.025841773489615468,-0.3398563683384307,0.026751420029389194,0.0745292774747955,-0.5283683228218589,-0.045615437932621204,0.12164397093999943,0
23,-0.4191587339889232,0.06976920783981935,0.03418801399303941,-0.22638154898617052,0.04252361391124923,-0.04178394389922909,-0.6074982778971331,0.04666418491271633,0.057452459574152015,0.026566775348457538,0.030348217260441155,-0.03514303840867172,-0.31527130034914524,0.03364315053417258,0.018082716235582882,-0.5301074491763953,0.015377424512293783,0.06298483816387884,1
24,-0.4174913065643494,0.07329149518880315,-0.0032664036799680946,-0.24058970040012861,0.04876437281078831,0.005846120908777157,-0.5830183818604338,0.005984407643145384,0.011648130768173398,0.01981479336923714,0.03643298036243131,0.018848513126831366,-0.33433452176921447,0.05122826781148258,-0.03951504404565786,-0.5488066230609795,0.017424865583373566,0.02020616029015728,0
25,-0.4466446261326962,0.016938038507859594,0.011271543472494537,-0.2369735622703719,0.022433669779300176,0.022226382888990006,-0.5488521725891073,0.0139297880140306,0.06215786360681918,0.09621565847179187,0.04055224760022398,0.055402572687314626,-0.3502726625346012,0.026982554339977864,-0.004787461876770944,-0.5429374787441933,-3.9073393297417966e-05,0.07382499315926389,0
26,-0.351803622181424,0.04459637754281618,-0.02600180861870423,-0.2235313906652234,-0.011897840836115708,-0.004333299671004208,-0.6309041158818046,0.023662042318062848,0.01468577725333823,0.07953744571055159,0.012459752514460411,0.020840648093938156,-0.268723258193717,0.004155983020412013,-0.0466773042402521,-0.5817710264446213,-0.008912959336744105,0.0690370207631026,0
27,-0.3823339941334229,0.006593102926055557,0.027017728897070645,-0.2358154332034256,-0.016601951939547447,-0.006051744865071167,-0.6219428104872582,-0.010063335933260784,0.051750113743587164,0.05009297867862637,-0.012901864278708161,-0.0071836782875448245,-0.2799743617812325,-0.009482744729394053,0.020208601263444145,-0.5686508019553255,-0.004285034061343108,0.050403368650823906,0
28,-0.40474302336199447,0.07223303473334365,-0.05484497981703546,-0.20854067355796102,0.0320146297115361,-0.053278767413117045,-0.5775308139514437,0.060858042864079365,-0.022657616444658673,0.08882373432819173,0.031403859876012546,-0.020786161607951437,-0.34527013635030346,0.05865814438522936,-0.04994401017108531,-0.5529546394127426,0.05081650787717135,-0.007077658734305142,0
29,-0.36808344649099384,-0.010421103857364836,0.07528639830191086,-0.2370906653344848,-0.01832249003991029,0.019155294425535128,-0.6111601621862005,-0.022128046753205188,0.11461866171295824,0.024187117820784136,-0.010835986839607086,-0.003267474514459865,-0.2957822839591149,-0.0021483293115021865,0.05707184914787738,-0.5564728062598424,-0.02144731478842057,0.11443525210826785,0
30,-0.38406154950616617,0.015226862745252865,0.0318068734801582,-0.22846880571292386,-0.04745532074278621,0.028249333973271715,-0.6145814267555857,-0.04785331220005518,0.1088589968168698,0.03541239287445548,-0.06208900251558201,-0.006771472630565657,-0.27967243006730275,0.016417706354019106,0.02858098185507612,-0.553951405511832,-0.050294895002193085,0.10151286031767853,0
31,-0.3421606123672388,0.011193358042623962,0.0233551211634199,-0.2440853256649014,0.0037419915482530333,0.04439785029981043,-0.5714752684734309,-0.17362184175677547,0.24937667497113142,-0.010062008924677965,0.02297010480878961,0.05963604265278649,-0.29627436545956204,-0.02739520743051368,0.11108581489267381,-0.5031133536430011,-0.11770522023980444,0.17246258739461828,0
32,-0.42379157354328845,0.02753499373906223,0.024197456074862417,-0.22813075872699123,-0.0012353959477304183,-0.0018852341621898366,-0.5925383529760926,-0.0006207209140704628,0.05787843967279735,0.04311877689231229,0.0008132774964299581,0.0018398569486143292,-0.3084443789836809,-0.015556695932875097,-0.0031359377981903737,-0.5569694497144614,-0.022867060201126718,0.06756745985111015,1
33,-0.3647628738289502,0.05999209525766471,-0.020889805476568695,-0.22744740087995707,0.025954922206457294,-0.022316705431772804,-0.6400608002920877,0.03648532812153451,0.00560767222232924,0.042103268944540785,0.028171748329423436,-0.021443201812949245,-0.27300286255508915,0.017367511982022753,0.003640013614881593,-0.56565303346455,0.01684293351402844,0.02914649743367457,0
34,-0.4537294715365389,0.0658441818052562,-0.008879367016716263,-0.24522822924797225,0.019807716794555567,-0.03774964765022667,-0.5643116091888762,-0.007103246812866502,0.002085644870442076,0.07656518345433999,0.03283136092199199,-0.014704403617217398,-0.34450147096144246,0.06771471113996405,-0.025465517071354693,-0.5265572551626704,-0.027957293650298965,0.011961041362689034,0
35,-0.4027642790055197,0.056079535702666675,0.032691635639616974,-0.2313986363905869,0.036257203153363296,0.00047169735716100783,-0.5999500073051304,-0.0011274337001067887,0.086666671995197,0.040699968382576196,0.014565609922835746,-0.00564122234759622,-0.3095471747860822,0.02142482852335418,0.028410457292406703,-0.5527293326392533,0.00946628505900495,0.08166592485647872,0
36,-0.43107063414468444,0.10544837025655501,-0.04148493001198008,-0.2064620882761979,-0.007278007147787434,-0.020218266992819166,-0.6058941266807674,-0.0013347148792759124,-0.0231034882893658,0.06736006164693922,0.002040499548607947,0.007474198020349406,-0.30134924252553236,0.04456947425348548,-0.049707348693130655,-0.535942673742715,-0.04562031267147682,0.037740840201614535,0
37,-0.36469628309100977,-0.026472398356276065,0.12929192609966084,-0.22497297101014394,-0.037305072293981695,0.0929199645186794,-0.5676519310239223,-0.018055185827293534,0.10281844469057007,0.06568625797828129,0.018763398018056793,0.06088879273488087,-0.32062770069774565,-0.05188998531807431,0.05465607063583491,-0.5565081836807689,-0.058558099049823814,0.16071056229030856,0
38,-0.39118283946582927,0.04569010845849591,0.04147554961741628,-0.2193710215892627,0.012016185670145509,0.028277418390488484,-0.6229648599158836,-0.000809386976632527,0.10169580215830798,0.026936362292357827,-0.025371048140707713,0.02278659188695319,-0.2708157427906653,0.00867130318306863,0.01569762913035305,-0.5596850310722558,-0.0007093071675447045,0.08290673972549152,0
39,-0.40588447155085483,0.022624201912133816,0.0319969812893298,-0.24621092614588508,-0.026327254741276243,0.029847191694954735,-0.5702009353771288,-0.11790348788230876,0.14309647805220677,0.043467506100449485,0.03578311762889934,0.0074446521014586535,-0.33176644042434883,0.044430466832704456,0.01860995069794983,-0.5064939985211145,-0.13288834549299552,0.14900088894755947,0
40,-0.44901656784329386,0.03834063196224807,0.025797946091231178,-0.24820182159669482,-0.009715891430745539,0.05831406042980737,-0.5512089056065967,-0.03546796400108228,0.09075036850036833,0.05390865630010767,-0.018535416875341215,0.03746608896105347,-0.3268115275493073,0.04957306177610894,-0.044953815999119524,-0.5341336344767997,-0.04356027839202283,0.12120597835650294,0
41,-0.4507316324747527,0.06095879620618004,-0.014074664118183053,-0.25671970115729104,0.023195731650459215,0.032255423894444725,-0.543295390593632,0.022273021840866082,0.004421062908375742,0.020777161912254743,0.014497213119786087,0.052696899911902004,-0.3693075959212593,0.07291057490442078,-0.06238774792370888,-0.5286788869045957,-0.0012095531418332237,0.03521385565858622,0
42,-0.3938641351836065,0.043802051730167185,0.08564271102020732,-0.239838570645347,0.016929554849683604,-0.006927744006866396,-0.613280009282952,-0.0028575625756186588,0.08305946911655665,0.006250454019973538,-0.020061817222368952,-0.037741407526202975,-0.2890713092397871,0.0558332201848927,-0.01924163814937065,-0.5504800811491389,0.026261040957305488,0.04590711876694045,0
43,-0.43133767111670335,0.06260016821136535,-0.008303828820691948,-0.24793461953200147,0.01671315283794102,-0.019952139269758033,-0.5836923742138602,0.027924832089496473,0.023142369416589946,0.024014236802909247,0.031950184108505884,-0.008349810409357606,-0.32171501921703216,0.026943941428937513,-0.0017538446464375234,-0.5460368010985768,0.0007815902009707749,0.04177691911124883,1
44,-0.33904231439026916,-0.02669801091288717,0.13749872655566567,-0.2304652597054617,-0.0421079936093651,0.12193317596774818,-0.5982816384041579,-0.07992376959285943,0.15916538427425952,0.07205682091005601,0.0002305499508271071,0.04452223670873263,-0.28137603837977354,0.03463281558684074,0.05288663345335223,-0.5373269252177777,-0.07058543171000158,0.14821727591149753,0
45,-0.4092915951500219,0.04148947025065413,-0.0011527966320245108,-0.2676135941663192,-0.03565739597962946,0.0075061070562002195,-0.5936942465487576,-0.058413715057429934,0.05466051719197196,0.023594164336446687,0.01811691617364718,-0.004023077899268034,-0.309561858127999,0.0027728865234615653,-0.020705159752707876,-0.5409025709286283,-0.06540755500249343,0.07014482645149153,0
46,-0.4051580781437841,-0.0027081923735055875,0.02661112990278467,-0.2528908462804859,-0.013099708470825616,0.030607361483701155,-0.59108856037897,-0.07710980680813795,0.08470413861543498,0.004130583982554825,0.002467325398018465,0.025272422872801688,-0.3050969335987047,-0.031011154759763345,0.030642848779434354,-0.5424381815162852,-0.08644146553592139,0.10101923177234576,0
47,-0.4046848281576399,0.023982326111785388,-0.0354206029418757,-0.23527764852443298,-0.007156806514820479,-0.024898642051607942,-0.5965222551844068,0.040271741510703014,-0.011322866392888339,0.08690893861685221,-0.006968843656076346,-0.05923937426458659,-0.3337219469559229,-0.010891901725341676,0.022036256394339527,-0.5434702373199092,-0.036849800280442005,0.031328210016287335,0
48,-0.4249345995037631,-0.0011300539984158296,0.020356815781161188,-0.24291912627554899,-0.017981725158350927,0.05034076976243334,-0.5462539322909584,-0.03342789936768147,0.0914302093921176,0.022318393962261235,-0.018121884518693017,0.03318427732164883,-0.36661734330697915,0.030219312820593282,0.026397054633963794,-0.5361401705519233,-0.06303014571470168,0.14111104259787938,0
49,-0.39389680361865637,-0.054414221079465065,0.0844424249835663,-0.24716774547301157,-0.03112476784154488,0.08864957311653124,-0.5661049421690911,-0.05160777365567994,0.09100219934917848,0.07096677769335251,0.007291070093517457,0.015135369300562765,-0.3047747270969416,-0.0022404165702378537,0.029713719868543192,-0.5449462166141178,-0.08924685728029419,0.17143352912795887,0
50,-0.39164532373629296,0.05046630819946203,-0.0010038337440119052,-0.22105833177204257,-0.010728736811936581,-0.009274991001232946,-0.6217913141622287,0.019753846919009978,0.05512739073082418,0.02777958373231351,-0.020480198816930653,0.005343030784988476,-0.26859360635501983,0.021727537395318967,0.010704324165837312,-0.5719761932422326,0.009214545709754128,0.0612692909518515,0
51,-0.4324699204091388,0.007840710806981253,0.05866199350567151,-0.2479365482194482,-0.017322377741748513,0.023320530067904473,-0.5625131229702196,-0.07725345930817687,0.16639217034182185,0.011041440860858249,-0.00975990030521021,0.014966097694850388,-0.3138383306558728,0.04519068300278442,-0.0023750255023819744,-0.5200162638786575,-0.06666490357140627,0.14570703296329665,1
52,-0.3621133928400954,-0.024264491745609067,0.0552552504825846,-0.21542808190394183,-0.007917951124665722,0.01392639208683218,-0.6247528018850542,-0.06857319340509689,0.12239003332060584,0.05873659120981742,0.02664979784170564,0.006057922772197501,-0.26463201307428313,-0.016543932316429723,0.050959023204946524,-0.556298883014203,-0.07996239761870856,0.12493383611088374,0
53,-0.4507381979768158,0.044113987911187605,0.03268970019255988,-0.23488465112816037,0.02262052714240231,-0.02903213417180981,-0.5757960624723131,0.015098687263570342,0.06549557264628127,0.030433137113477775,-0.00916390784839165,-0.027513167078325573,-0.32203086782940116,0.03476876651252428,0.01960916650887012,-0.53907808467813,0.01004598908011663,0.05887122432986478,0
54,-0.3445226709621127,0.02148270116096017,0.026244220723838023,-0.20174638516446508,-0.014927063292470028,0.011103093920534999,-0.684785082419685,0.031672752343343345,0.048938231794263064,0.0013754676438627062,0.014860093863140952,-0.023072980568171,-0.21408786550692763,0.02350105702052411,-0.01882854698629656,-0.5624515607167685,-0.007966632215837379,0.05354167321851262,1
55,-0.4038601982477181,0.06338049330073675,-0.005587013010595192,-0.2353206117015231,0.006921499114395419,0.006134037253729652,-0.6039892924919151,-0.014481743066392867,0.08992094585864474,0.03174838258088369,0.005982348074857727,0.01675529472643015,-0.29331405044770237,0.04644175712609371,0.020808344313487756,-0.5523490450858767,-0.01888811261653053,0.09431372731543558,1
56,-0.4133348145887253,0.039944817826985154,0.009728853500556097,-0.2238804045106303,0.002464404981114134,-0.010840463749855818,-0.5982364649328662,0.024049993118342623,0.04065684404772571,0.04394013524678496,0.010275256328365436,-0.005486386215376924,-0.3025301502531717,0.038697261419691126,-0.018970232092900434,-0.5638449523054299,0.014952316425162454,0.059218747259818585,0
57,-0.40255291099461443,0.03450171086713896,0.002933116031758843,-0.2395786620038126,0.0023642126406548847,0.007540852257439582,-0.6127881629282149,0.002092750893400533,0.023886330696959585,0.07709458939726832,0.03673402741732775,0.011895469931707208,-0.28825921555106016,0.026402322692360772,-0.04900829466705818,-0.5526864943983302,-0.03277810621975562,0.055172650771873104,0
58,-0.38906315265299646,-0.003911583196301515,0.02008517251809278,-0.2301497825543309,-0.035415886159914985,0.01010443490220433,-0.6094028946148959,-0.006751678702369736,0.06679087959312409,0.09002797461006318,0.004434228718209593,-0.02270287880221884,-0.28137620870404223,0.04318019571560495,-0.02233877250021827,-0.5650928497637131,-0.03346775866087125,0.08591325255980042,1
59,-0.43634460519584606,0.010964234998268447,0.06864542873011979,-0.2500625326855197,-0.03533097277209316,0.04226621140768678,-0.5785454874034763,0.012760350592353347,0.042848984681133996,0.0314714242795563,-0.014279777286589941,0.008897139903230883,-0.309283786537602,0.046686813479778336,-0.025446734748229123,-0.5457271561698717,-0.012075928246173859,0.06906604411037555,0
60,-0.39826705845185084,0.10565562260593593,-0.02484313780931486,-0.21061735283953054,0.041064237112400225,-0.03076750314770753,-0.6136868727788332,0.04640303988944674,0.08803875564018333,0.05730037022705911,0.03189996314127963,0.007650759278464715,-0.3020716482026173,0.02922355444709512,0.026066792111899145,-0.5396829450068231,0.00875310879667624,0.08729426574469762,0
61,-0.4168502177492821,0.08341462686521948,0.016210484966460173,-0.2212090330332711,0.06586336245286324,-0.005447987643719881,-0.6045646423730473,0.03503472200490719,0.0162782963139845,0.06444972067350108,0.05797961876346256,0.04715739797430661,-0.295336963557644,0.07616903629630957,0.003089380995870459,-0.5431539055221588,0.014556748573757605,0.026846228957220032,0
62,-0.4324207184873836,0.06687740384404967,0.01936977319727515,-0.23138095069313108,0.003334665526978229,0.011959863392579182,-0.5867390008832633,0.05073366856891511,0.028068152702884132,0.01677783448542954,-0.008446576265202945,0.018606592359212776,-0.31709769492933454,0.03653984374704598,0.0015973195477897925,-0.5490437855942518,0.020696164629076214,0.04882363857553253,0
63,-0.35644945952955487,0.00793575537302258,0.03676008302136148,-0.2398130572508738,-0.002589836533736449,0.006124729585309792,-0.6357770349189301,-0.04092110787441911,0.1216092812737632,-0.0030198102014504366,0.0072235088366469115,-0.0006832288064463214,-0.2500267753958314,-0.032515172062152584,0.04931418063917497,-0.5547428514988785,-0.07148828553351232,0.11993624875057356,0
64,-0.42890746812349895,-0.06714993285985718,0.03822425412432751,-0.2506705921076641,-0.0463171791597941,0.03373184430589906,-0.5486496884732764,-0.05015508925580305,0.030703410689648266,0.08840204077676315,0.020929646696812357,0.013476198552928862,-0.3444434603594462,0.006248381619520185,0.0019432118689563195,-0.5508876103904992,-0.052665710425033735,0.07813493816754773,0
65,-0.3712854155297377,-0.010197038108032633,-0.01187739991801672,-0.22866406530692804,-0.031671708527623264,0.02425605698484779,-0.6098196308242193,-0.04392663437786255,0.07066530077835018,0.07814781163709258,-0.006076424448640992,0.02264604993461551,-0.27439991106200046,-0.010903248114208655,-0.028963566260974058,-0.5802464408937412,-0.037779985425046396,0.09053771098544884,1
66,-0.3657306069564215,0.07755986098940151,-0.0017924753294965606,-0.2177935783719098,0.026513643276997106,-0.003615793672417681,-0.6602738061706529,0.05860447086764206,0.02428667318339168,0.02701465547831424,-0.0020561722804263655,0.007308384551480755,-0.2410121509076094,0.020646595304900855,-0.002204718993065017,-0.5567061057555621,0.0243076521505236,0.04762857172883314,0
67,-0.35717244240359225,0.06352221468372216,0.015191155899914613,-0.2260590854658918,0.06879041677945251,-0.02406936332706618,-0.6405422547202738,0.004318637591304398,0.1513449404823452,0.014264292599934395,0.04582871346090761,-0.023979285405588042,-0.25539324074274156,0.017274994408924795,0.06199742242589846,-0.5390951925843205,0.005977252732336518,0.12499440496397109,0
68,-0.42308726979405376,-0.005229554543689887,0.1013377420712653,-0.22911953724252243,-0.0469412790328287,-0.011097153229291036,-0.5884258431629401,-0.04542301441770363,0.10225736625213595,0.0024483759304119957,-0.05754612287429559,-0.005639067504793492,-0.30167102740091317,-0.049494677433663134,0.10424742141426548,-0.5299830184024085,-0.0451375190751916,0.08075821292915998,0
69,-0.4082716706585495,-0.03821383522193219,0.0598792216788869,-0.2452421058463682,-0.03201455080707165,0.023310392503344785,-0.5742246844959942,-0.09744445482014234,0.13170945800980374,0.050177313597622446,0.0228639283909198,0.015929710846631487,-0.30196289512818747,-0.019971113131862974,0.013124616993799612,-0.528941546642455,-0.10992684425591469,0.15188679102790476,0
70,-0.3841094974231851,0.00984780919726121,0.021265652906167748,-0.22932901539497957,0.006264211923471789,-0.009360503413500183,-0.6289389428349538,-0.015776914336754228,0.071687722090375,0.03057087478919492,0.022975196157892258,0.00497865084952192,-0.25173178113420797,-0.02696545304616398,0.023847804430131472,-0.5725869523712815,-0.01606551094125166,0.06303894757079503,0
71,-0.3314495861637757,0.07139464487083853,-0.0347381653791764,-0.21338094257686238,0.08296621301367321,-0.10335270814790773,-0.6423978867695341,0.06242025084762023,0.06293476299817743,-0.00309473913916006,0.04720719272487701,-0.08416784254374281,-0.2450320400145373,-0.04121589982481796,0.08856439932328723,-0.5626122894359394,0.05962525089560517,0.0348616279866077,1
72,-0.47748056090265306,0.10822415730857812,-0.01598426770938362,-0.25139582454543213,0.01943485401307604,-0.05555256106363849,-0.5756861235526868,0.0002305256125929619,0.07646001474366786,0.026866540476101708,-0.020482439566470192,0.0008465214720924611,-0.27019119071276687,-0.006407675243463448,0.011778460994658834,-0.5288007836366229,0.0038301378529313583,0.0463672431959676,0
73,-0.34753572790422704,-0.09330274951695657,0.16702384942131027,-0.21565931264902696,-0.11750247761650645,0.1007474037326173,-0.646936282576521,0.03554265330132294,0.024263012775287158,-0.004084087422962648,-0.07351782092894014,0.05924445279173641,-0.24157331697437293,-0.022133478146795914,0.05164884145736837,-0.5276144125520813,-0.022882792868445148,0.04924432350778019,0
74,-0.3953594367224263,0.02565183893623514,0.02963068855773423,-0.24139543641846412,-0.014724929016047978,0.025002667023833657,-0.6022245234446864,0.0166984131613571,0.05216320203555977,0.0426151741132354,0.023019806043972628,0.0367725619176034,-0.3046437279329046,-0.004497747175967579,0.02371408298721464,-0.558186786958206,-0.029440780009907283,0.08853909536572595,0
75,-0.4146609087030092,0.08220084033229766,0.034479156493752744,-0.2076582332702106,0.01150681570010005,0.00906711364104461,-0.610308858063792,0.08441656766720124,0.005007434622140267,0.03958262668643556,0.012800798280340857,-0.0095372303624554,-0.2669154091601814,0.03855931819048316,-0.0311034579775873,-0.5626493443741996,0.06478140165127227,0.029244583326103912,0
76,-0.4083513073653339,-0.02391268682862456,0.10435759845064034,-0.25606697627548564,-0.03772758532834432,0.06831641080675938,-0.5530408412574603,-0.13570783533533812,0.16838386633014313,0.035315922593228924,-0.0010764649261940516,0.03752288664527209,-0.3143148814923403,-0.02575540151198263,0.0668574725593099,-0.49962853524124573,-0.11571079475318258,0.16703611043380348,0
