,PseKNC_AAA,PseKNC_AAC,PseKNC_AAG,PseKNC_AAT,PseKNC_ACA,PseKNC_ACC,PseKNC_ACG,PseKNC_ACT,PseKNC_AGA,PseKNC_AGC,PseKNC_AGG,PseKNC_AGT,PseKNC_ATA,PseKNC_ATC,PseKNC_ATG,PseKNC_ATT,PseKNC_CAA,PseKNC_CAC,PseKNC_CAG,PseKNC_CAT,PseKNC_CCA,PseKNC_CCC,PseKNC_CCG,PseKNC_CCT,PseKNC_CGA,PseKNC_CGC,PseKNC_CGG,PseKNC_CGT,PseKNC_CTA,PseKNC_CTC,PseKNC_CTG,PseKNC_CTT,PseKNC_GAA,PseKNC_GAC,PseKNC_GAG,PseKNC_GAT,PseKNC_GCA,PseKNC_GCC,PseKNC_GCG,PseKNC_GCT,PseKNC_GGA,PseKNC_GGC,PseKNC_GGG,PseKNC_GGT,PseKNC_GTA,PseKNC_GTC,PseKNC_GTG,PseKNC_GTT,PseKNC_TAA,PseKNC_TAC,PseKNC_TAG,PseKNC_TAT,PseKNC_TCA,PseKNC_TCC,PseKNC_TCG,PseKNC_TCT,PseKNC_TGA,PseKNC_TGC,PseKNC_TGG,PseKNC_TGT,PseKNC_TTA,PseKNC_TTC,PseKNC_TTG,PseKNC_TTT,PseKNC_lamada_1,PseKNC_lamada_2,PseKNC_lamada_3,essentiality_status
10,0.163455586306018,0.054485195435339334,0.1816173181177978,0.018161731811779776,0.054485195435339334,0.054485195435339334,0.0726469272471191,0.0726469272471191,0.018161731811779776,0.03632346362355955,0.12713212268245844,0.0908086590588989,0.03632346362355955,0.054485195435339334,0.054485195435339334,0.0,0.0908086590588989,0.054485195435339334,0.03632346362355955,0.03632346362355955,0.054485195435339334,0.12713212268245844,0.1452938544942382,0.018161731811779776,0.0908086590588989,0.0908086590588989,0.0908086590588989,0.054485195435339334,0.0,0.0,0.12713212268245844,0.10897039087067867,0.12713212268245844,0.054485195435339334,0.03632346362355955,0.03632346362355955,0.0726469272471191,0.12713212268245844,0.0908086590588989,0.0726469272471191,0.0908086590588989,0.0908086590588989,0.12713212268245844,0.10897039087067867,0.0908086590588989,0.054485195435339334,0.1452938544942382,0.018161731811779776,0.03632346362355955,0.0908086590588989,0.03632346362355955,0.03632346362355955,0.03632346362355955,0.03632346362355955,0.018161731811779776,0.0726469272471191,0.054485195435339334,0.1452938544942382,0.0726469272471191,0.054485195435339334,0.0726469272471191,0.054485195435339334,0.0,0.054485195435339334,0.5172126332795064,0.3743269061019443,0.41410598918390373,0
11,0.05994812645397031,0.05566611742154374,0.0984862077458089,0.012846027097279143,0.038538081291838014,0.05138410838911716,0.07279415355125003,0.04710209935669117,0.04710209935669117,0.06423013548639689,0.07707616258367603,0.05566611742154374,0.025692054194558285,0.05138410838911716,0.08564018064852917,0.042820090324264586,0.05138410838911716,0.04710209935669117,0.0813581716161026,0.0984862077458089,0.07707616258367603,0.07707616258367603,0.1413062980700735,0.05994812645397031,0.08992218968095575,0.11561424387551462,0.17128036129705895,0.05566611742154374,0.02997406322698486,0.034256072259411435,0.12417826194036778,0.04710209935669117,0.11561424387551462,0.05994812645397031,0.05138410838911716,0.06423013548639689,0.0984862077458089,0.15415232516735264,0.12417826194036778,0.08992218968095575,0.06851214451882345,0.14558830710250006,0.07707616258367603,0.11989625290794119,0.025692054194558285,0.1027682167782349,0.10705022581066147,0.04710209935669117,0.00428200903242599,0.04710209935669117,0.012846027097279143,0.025692054194558285,0.06423013548639689,0.07279415355125003,0.09420419871338234,0.038538081291838014,0.08564018064852917,0.1413062980700735,0.08564018064852917,0.05138410838911716,0.008564018064852566,0.0813581716161026,0.04710209935669117,0.05138410838911716,0.5274365180568327,0.4137800197241805,0.3753013872132353,1
12,0.07279014358128885,0.07279014358128885,0.0839886272091794,0.03359545088367165,0.0839886272091794,0.0839886272091794,0.0839886272091794,0.0391946926976172,0.05039317632550776,0.05599241813945275,0.05039317632550776,0.027996209069726087,0.04479393451156219,0.061591659953398305,0.08958786902312496,0.01679772544183554,0.10078635265101551,0.08958786902312496,0.04479393451156219,0.06719090176734385,0.08958786902312496,0.0839886272091794,0.1511795289765238,0.027996209069726087,0.0839886272091794,0.14558028716257826,0.14558028716257826,0.07279014358128885,0.022396967255781094,0.022396967255781094,0.08958786902312496,0.027996209069726087,0.0839886272091794,0.08958786902312496,0.04479393451156219,0.05039317632550776,0.10078635265101551,0.12318331990679718,0.1511795289765238,0.07279014358128885,0.08958786902312496,0.12878256172074215,0.05039317632550776,0.0839886272091794,0.03359545088367165,0.04479393451156219,0.10078635265101551,0.07279014358128885,0.011198483627890547,0.0391946926976172,0.011198483627890547,0.05599241813945275,0.027996209069726087,0.061591659953398305,0.061591659953398305,0.022396967255781094,0.04479393451156219,0.11758407809285162,0.10638559446496107,0.06719090176734385,0.01679772544183554,0.04479393451156219,0.05599241813945275,0.07279014358128885,0.5539134335220884,0.39539996636736074,0.4027260154405352,1
13,0.10153538522861412,0.062483313986839456,0.062483313986839456,0.039052071241774663,0.031241656993419728,0.031241656993419728,0.08591455673190426,0.015620828496709864,0.007810414248354932,0.07810414248354933,0.07029372823519439,0.05467289973848453,0.039052071241774663,0.09372497098025918,0.13277704222203385,0.039052071241774663,0.07810414248354933,0.039052071241774663,0.07810414248354933,0.09372497098025918,0.07810414248354933,0.05467289973848453,0.08591455673190426,0.04686248549012959,0.039052071241774663,0.07029372823519439,0.13277704222203385,0.08591455673190426,0.039052071241774663,0.023431242745064796,0.10153538522861412,0.05467289973848453,0.062483313986839456,0.039052071241774663,0.04686248549012959,0.062483313986839456,0.09372497098025918,0.11715621372532398,0.11715621372532398,0.10153538522861412,0.07810414248354933,0.1640186992154536,0.05467289973848453,0.08591455673190426,0.05467289973848453,0.07029372823519439,0.11715621372532398,0.031241656993419728,0.023431242745064796,0.023431242745064796,0.031241656993419728,0.10153538522861412,0.08591455673190426,0.062483313986839456,0.039052071241774663,0.05467289973848453,0.08591455673190426,0.11715621372532398,0.12496662797367891,0.04686248549012959,0.04686248549012959,0.05467289973848453,0.023431242745064796,0.031241656993419728,0.5556060680613035,0.41401117911078883,0.40149909689441027,0
14,0.07982424188124995,0.07184181769312473,0.08381545397531229,0.019956060470312193,0.05587696931687485,0.0878066660693746,0.10776272653968738,0.03192969675249975,0.04789454512874962,0.05587696931687485,0.05587696931687485,0.05188575722281254,0.011973636282186959,0.05986818141093717,0.07982424188124995,0.05587696931687485,0.05986818141093717,0.0638593935049995,0.0678506055990624,0.07583302978718705,0.07583302978718705,0.08381545397531229,0.11973636282187494,0.07184181769312473,0.05587696931687485,0.11574515072781204,0.14368363538625006,0.0439033330346873,0.00798242418812464,0.03192969675249975,0.1596484837624999,0.07982424188124995,0.09179787816343751,0.09978030235156214,0.05986818141093717,0.07184181769312473,0.09578909025749985,0.11973636282187494,0.07982424188124995,0.11574515072781204,0.10776272653968738,0.10776272653968738,0.08381545397531229,0.0878066660693746,0.04789454512874962,0.035920908846562065,0.09578909025749985,0.07583302978718705,0.02394727256437451,0.04789454512874962,0.00399121209406232,0.035920908846562065,0.039912120940624976,0.05986818141093717,0.05188575722281254,0.05986818141093717,0.1117539386337497,0.1317099991040625,0.10377151444562507,0.07184181769312473,0.0439033330346873,0.08381545397531229,0.08381545397531229,0.07982424188124995,0.5336245715117266,0.41479489021519916,0.37864048728512967,0
15,0.11908919699133902,0.07740797804437016,0.07740797804437016,0.04465844887175206,0.06996490323241158,0.0922941276682879,0.0654990583452362,0.04316983390936046,0.05656736857088602,0.06698767330762838,0.0654990583452362,0.02232922443587574,0.04316983390936046,0.07294213315719536,0.07591936308197857,0.05210152368371065,0.07145351819480318,0.05656736857088602,0.08336243789393714,0.12206642691612281,0.08038520796915395,0.07889659300676234,0.17119072067505026,0.05210152368371065,0.0922941276682879,0.14290703638960695,0.12950950172808137,0.05210152368371065,0.02084060947348414,0.0327495291726181,0.10866889225459724,0.05656736857088602,0.12355504187851439,0.0908055127058963,0.02828368428544272,0.03870398902218508,0.12206642691612281,0.14141842142721534,0.12355504187851439,0.08485105285632932,0.07740797804437016,0.1607704159383079,0.05805598353327762,0.04465844887175206,0.02828368428544272,0.04763567879653526,0.061033213458061404,0.031260914210226504,0.005954459849566399,0.04614706383414366,0.02232922443587574,0.03721537405979348,0.061033213458061404,0.06996490323241158,0.05656736857088602,0.03870398902218508,0.05507875360849442,0.10122581744263809,0.08782828278111253,0.04912429375892744,0.01935199451109254,0.07294213315719536,0.04763567879653526,0.050612908721319044,0.5342743834382878,0.41069246866501774,0.3882795759126264,0
16,0.06558676268805338,0.07964106897835058,0.06090199392462079,0.028108612580594387,0.06090199392462079,0.07495630021491799,0.06090199392462079,0.05621722516118877,0.0468476876343236,0.07027153145148596,0.042162918870891575,0.018739075053729216,0.037478150107458995,0.06090199392462079,0.07495630021491799,0.0468476876343236,0.06090199392462079,0.06558676268805338,0.08901060650521575,0.14991260042983653,0.06558676268805338,0.11243445032237755,0.1827059817738635,0.06090199392462079,0.05153245639775618,0.13117352537610732,0.13117352537610732,0.08432583774178315,0.004684768763432022,0.03279338134402641,0.14054306290297192,0.05621722516118877,0.09369537526864777,0.07027153145148596,0.018739075053729216,0.03279338134402641,0.14991260042983653,0.20144505682759326,0.08432583774178315,0.08901060650521575,0.06090199392462079,0.1780212130104315,0.06090199392462079,0.037478150107458995,0.0234238438171618,0.07495630021491799,0.07964106897835058,0.004684768763432022,0.018739075053729216,0.037478150107458995,0.009369537526864608,0.009369537526864608,0.08901060650521575,0.03279338134402641,0.07027153145148596,0.028108612580594387,0.05621722516118877,0.14522783166640452,0.10306491279551293,0.037478150107458995,0.009369537526864608,0.05153245639775618,0.0468476876343236,0.0234238438171618,0.5324478122748811,0.4038656177935174,0.3667864242811706,0
17,0.12707762351162022,0.0884018250515619,0.03867579846005833,0.03315068439433571,0.06630136878867142,0.09945205318300712,0.0884018250515619,0.027625570328613094,0.027625570328613094,0.08287671098583926,0.04972602659150356,0.016575342197167855,0.03315068439433571,0.0607762547229488,0.0884018250515619,0.016575342197167855,0.05525114065722619,0.0939269391172845,0.11050228131445237,0.06630136878867142,0.06630136878867142,0.11050228131445237,0.11050228131445237,0.0884018250515619,0.07182648285439404,0.13812785164306546,0.12707762351162022,0.05525114065722619,0.0055251140657226186,0.04972602659150356,0.18232876416884639,0.03867579846005833,0.09945205318300712,0.0607762547229488,0.022100456262890474,0.07182648285439404,0.12707762351162022,0.12707762351162022,0.14365296570878808,0.0884018250515619,0.1215525094458976,0.13812785164306546,0.08287671098583926,0.07182648285439404,0.022100456262890474,0.05525114065722619,0.04420091252578095,0.0607762547229488,0.0055251140657226186,0.03867579846005833,0.011050228131445237,0.022100456262890474,0.06630136878867142,0.03867579846005833,0.04972602659150356,0.07182648285439404,0.03315068439433571,0.12707762351162022,0.15470319384023332,0.03867579846005833,0.016575342197167855,0.0607762547229488,0.03867579846005833,0.0884018250515619,0.518822478549662,0.3934831909961328,0.38838934156682065,1
18,0.09625130161074301,0.0866261714496683,0.08181360636913124,0.02406282540268532,0.052938215885908274,0.0866261714496683,0.09625130161074301,0.04812565080537121,0.02887539048322238,0.07218847620805711,0.04812565080537121,0.03368795556376002,0.03368795556376002,0.07218847620805711,0.08181360636913124,0.04331308572483415,0.07218847620805711,0.07218847620805711,0.07218847620805711,0.10106386669128008,0.09143873653020537,0.08181360636913124,0.11550156193289125,0.052938215885908274,0.06256334604698241,0.1251266920939654,0.10587643177181713,0.07700104128859418,0.02406282540268532,0.01443769524161119,0.1251266920939654,0.052938215885908274,0.09143873653020537,0.07218847620805711,0.02887539048322238,0.052938215885908274,0.11550156193289125,0.1106889968523542,0.1251266920939654,0.06737591112752005,0.07218847620805711,0.1347518222550401,0.07218847620805711,0.07218847620805711,0.052938215885908274,0.04331308572483415,0.1106889968523542,0.05775078096644535,0.02887539048322238,0.052938215885908274,0.0048125650805370635,0.04812565080537121,0.05775078096644535,0.06256334604698241,0.03368795556376002,0.04812565080537121,0.08181360636913124,0.0866261714496683,0.1251266920939654,0.08181360636913124,0.02406282540268532,0.07218847620805711,0.05775078096644535,0.05775078096644535,0.5558270193345588,0.3977546287925902,0.40837268421895895,0
19,0.07469503299131568,0.07469503299131568,0.05666519744168777,0.0180298355496279,0.05924088823449184,0.07984641457692382,0.06439226982009998,0.04121105268486394,0.03863536189205987,0.08499779616253195,0.0721193421985116,0.028332598720843597,0.02060552634243197,0.033483980306451736,0.06696796061290404,0.0360596710992558,0.051513815856079635,0.04893812506327557,0.12105746726178775,0.07469503299131568,0.05666519744168777,0.09530055933374822,0.1699955923250639,0.05924088823449184,0.05666519744168777,0.16741990153225983,0.13393592122580808,0.0721193421985116,0.007727072378411628,0.043786743477668005,0.151965756775436,0.04636243427047207,0.07727072378411974,0.08499779616253195,0.04636243427047207,0.03863536189205987,0.11848177646898425,0.15454144756824006,0.16226851994665226,0.09530055933374822,0.09014917774814007,0.13136023043300402,0.07469503299131568,0.08242210536972788,0.033483980306451736,0.0721193421985116,0.09014917774814007,0.04893812506327557,0.02060552634243197,0.0360596710992558,0.0,0.023181217135236035,0.06181657902729591,0.051513815856079635,0.033483980306451736,0.0540895066488837,0.06439226982009998,0.14681437518982784,0.09787625012655171,0.06181657902729591,0.0180298355496279,0.051513815856079635,0.06181657902729591,0.0695436514057081,0.5323631309828498,0.4012881780444112,0.3784217391299889,1
