,SCPseDNC_AA,SCPseDNC_AC,SCPseDNC_AG,SCPseDNC_AT,SCPseDNC_CA,SCPseDNC_CC,SCPseDNC_CG,SCPseDNC_CT,SCPseDNC_GA,SCPseDNC_GC,SCPseDNC_GG,SCPseDNC_GT,SCPseDNC_TA,SCPseDNC_TC,SCPseDNC_TG,SCPseDNC_TT,SCPseDNC_lamada_1,SCPseDNC_lamada_2,SCPseDNC_lamada_3,SCPseDNC_lamada_4,SCPseDNC_lamada_5,SCPseDNC_lamada_6,SCPseDNC_lamada_7,SCPseDNC_lamada_8,SCPseDNC_lamada_9,SCPseDNC_lamada_10,SCPseDNC_lamada_11,SCPseDNC_lamada_12,SCPseDNC_lamada_13,SCPseDNC_lamada_14,SCPseDNC_lamada_15,SCPseDNC_lamada_16,SCPseDNC_lamada_17,SCPseDNC_lamada_18,essentiality_status
10,0.35515322664444776,0.21618022491401176,0.2470631141874419,0.12353155709372078,0.18529733564058154,0.29338744809758743,0.27794600346087245,0.20073878027729644,0.21618022491401176,0.30882889273430264,0.35515322664444776,0.2625045588241572,0.16985589100386628,0.13897300173043606,0.27794600346087245,0.15441444636715132,-0.06450952691830479,-0.03324423884351074,-0.09592838003344159,0.01693329933772015,-0.05400250759676582,-0.0867048499512414,0.002772085807505296,0.0038665148767054033,0.018685433208852027,0.003160305902891014,0.005981290921086124,0.008146126810419457,-0.010053220390139674,-0.015882824549209123,-0.018719811685811966,-0.007402494961631353,-0.0020637409561769537,-0.00451732498245077,0
11,0.18984074835454154,0.17226290128467658,0.20038745659646057,0.16874733187070348,0.2285120119082442,0.29179226135975833,0.35507251081127217,0.1933563177685143,0.23905872015016325,0.3831970661230558,0.33749466374140696,0.23202758132221732,0.07382695769343253,0.2214808730802983,0.29882340018770426,0.15468505421481166,-0.05778461886857144,-0.03738303570682616,-0.09406861580208883,0.0074687357662340005,-0.046789784331094764,-0.08861101479834983,-0.005479790733764098,-0.0026337915923316246,-0.015169280147350986,0.0013282409464970275,-0.002973613194916672,-0.01337940776180394,0.004320996969750971,-0.0015252090295057525,0.02325556682245468,-0.004124170932750472,0.011389012798120456,0.022985087245730923,1
12,0.22885881480060838,0.24793038270065879,0.15734043517541804,0.1811798950504815,0.25746616665068417,0.30037719442579836,0.38143135800101374,0.13826886727536727,0.22885881480060838,0.38143135800101374,0.30037719442579836,0.2145551388755703,0.10012573147526611,0.14780465122539266,0.2860735185007603,0.16210832715043072,-0.07114811952235181,-0.04542930143339543,-0.10988658676888517,0.0097112535179678,-0.05792412773213967,-0.10112602259693346,0.003044975090116587,0.0054952747665143395,0.009276841424340126,-0.0013229939506561109,0.007950943523724975,0.0034692612997547128,0.010394310728304736,0.0003130892834955783,-0.00038008203228344253,-0.006175562665674165,-0.004690302979230963,0.00924812743516927,1
13,0.23337841208448737,0.1441454898168893,0.19219398642251906,0.26769876680279425,0.25397062491547134,0.23337841208448737,0.2882909796337786,0.19219398642251906,0.18532991547885763,0.37752390190137664,0.33633947623940835,0.24024248302814882,0.15787363170421184,0.21278619925350306,0.3294754052957469,0.13728141887322787,-0.0767990924035995,-0.04718598919405717,-0.09954289036235757,0.005307753621450663,-0.06696588980458196,-0.09431944325705732,0.007257697725318504,0.0002001969123849177,-0.006148776487997337,-0.004890587215363984,0.002391923241838383,-0.0067746077686967705,0.006606406516667735,-0.002186944863336577,0.005759218185176325,-0.0007474053403247268,0.007558046804179954,0.008758346566560889,0
14,0.21001320082197356,0.23298339466187729,0.17719863819354034,0.1706357256678538,0.21985756961050382,0.2887681511302139,0.29533106365590084,0.229701938399034,0.2657979572903105,0.3379899950728639,0.3183012574958042,0.21001320082197356,0.09188077535961346,0.17391718193069705,0.34455290759855084,0.23954630718756387,-0.06508523682592311,-0.037762657401350194,-0.09045781814269772,0.001728526775190044,-0.04612435233539759,-0.08512671924671743,-0.004102107203775293,-0.005700198280155104,-0.005999247318768616,0.0013150866529875065,-0.005973530670720808,-0.01027805665203487,0.017081782771495257,0.006456838513215502,0.014210147530266986,-0.0024347678898587934,0.006810331083318827,0.016007535736037675,0
15,0.2676966310098203,0.2266083109013361,0.17680428652741606,0.20419649993307226,0.2789025364939522,0.31999085660243637,0.3486281706174404,0.18302978957415628,0.23532401516677234,0.39469689316331663,0.2851280395406924,0.14069636885632394,0.0933825457010999,0.18925529262089616,0.24528482004155647,0.15937287799654426,-0.06111911121899163,-0.038959402201777266,-0.09774754842179895,0.010853145939991374,-0.05095809363215523,-0.09053684100417476,0.005581545565393093,-0.0023289499054927006,-0.008526821075414982,-0.0025696895215942734,-0.0009027998183173926,-0.009986220251552217,0.0044602932689045225,0.0020572841160984203,0.012031429246444385,-0.0009011695538115135,0.0012908431784927506,0.0185211683276348,0
16,0.20021621123304867,0.21199363542322797,0.14918070640893816,0.18451297897947605,0.3062130289446626,0.35332272570538015,0.3336936853884142,0.19629040316965532,0.18058717091608303,0.4396905031000285,0.2826581805643041,0.15310651447233115,0.06281292901428978,0.18451297897947605,0.286583988627697,0.10992262577500696,-0.06380800748828078,-0.04118052121337437,-0.10077296353611402,0.0007458596474521885,-0.04824328106378206,-0.09203767880320372,0.004492630839925301,-0.004353356032380922,-0.015710881758563233,0.0019322290922367228,0.0060694286766146445,-0.015580191802298717,0.013744567077617028,0.009914089528818792,0.02013907976936863,0.003454481366685069,-0.0036956666677666755,0.026416724908196673,0
17,0.2362896078132807,0.23174557689379477,0.14995302034304345,0.163585113101502,0.26809782424968415,0.3089941025250595,0.322626195283518,0.22720154597430847,0.20902542229636362,0.39987472091478304,0.3408023189614629,0.14995302034304345,0.06361643287280615,0.1863052676989328,0.29081797884711497,0.16812914402098827,-0.06254207640590746,-0.033371081658146395,-0.09838817383696175,0.015346845791066656,-0.042161434924200644,-0.08628351389489623,0.0059469837381635245,-0.00427432572894213,0.0018670495865387006,0.002535534420514418,0.00023798772608955737,-0.005823626821089484,0.002602971796482823,0.0037828242328233623,0.0004896885235054773,0.003899327640766149,-0.0028308698799515268,0.005005406405372821,1
18,0.24652113568520417,0.24241245009045076,0.1602387381953827,0.19721690854816332,0.2711732492537245,0.29171667722749167,0.31636879079601193,0.184890851763903,0.20954296533242361,0.35745564674354635,0.29993404841699856,0.22597770771143735,0.11504319665309522,0.17256479497964303,0.3204774763907654,0.18078216616914988,-0.07597955292934097,-0.04423773274453451,-0.10484423304976312,0.006662277584864777,-0.05718207195901908,-0.09655708509334102,0.010460994110663866,0.007408167965937052,0.005434048218621479,0.00259340878724878,0.00336135520473438,0.002393981099371921,0.0014615201486602337,-0.005645233931891158,0.008655736390440948,-0.008211538819422552,-0.0023558855103092066,0.010740002362271234,0
19,0.1843186886120678,0.20126753354191323,0.1843186886120678,0.12923494259007035,0.24363964586652634,0.3135536312021385,0.3538071379105212,0.20550474477437436,0.20550474477437436,0.436432756943517,0.3114350255859078,0.20126753354191323,0.06567677410315037,0.16525123806599162,0.30507920873721595,0.16525123806599162,-0.060065481953042316,-0.036816087769868645,-0.10707481180256644,0.004668607036783597,-0.04212301702788385,-0.09323537425519524,0.0034903580561586427,-0.00387435686152752,-0.002089428549307481,-0.0016198873398862296,0.0008296382876012677,-0.007979863689516028,0.007614827446870925,0.004899181520822408,0.014393968078918127,0.0017214144334944336,0.0016631674115098608,0.015346584005008275,1
20,0.22780537021517858,0.19183610123383474,0.1678565885796054,0.1858412230702773,0.20982073572450666,0.2397951265422934,0.3357131771592108,0.20982073572450666,0.2637746391965227,0.42563634961257074,0.3417080553227682,0.1738514667431628,0.0779334161262451,0.13788219776181862,0.35369781164988273,0.1198975632711467,-0.06086508660801168,-0.03740219005199546,-0.10729571666531737,0.005245349532136015,-0.04621592249296448,-0.09299045226130775,0.016130048650426495,0.008594518878816177,0.0031792693966678502,0.0038757543092253653,-0.0015672400641212785,-0.0011133848400888351,-0.010469629906514694,-0.004439614791817148,0.00526519569328454,-0.0055805453529357745,0.0016106175007778078,0.007834348464987598,0
21,0.09354917479737627,0.17058967168933312,0.11556074533793528,0.1265665306082148,0.17609256432447304,0.14307520851363423,0.3191677728381072,0.2586359538515698,0.14582665483120416,0.42647417922333297,0.3934568234124945,0.2531330612164299,0.09079772847980631,0.15683244010148367,0.39070537709492453,0.2696417391218493,-0.06775491380206128,-0.042692587606440284,-0.1086800979915164,0.008248094409758234,-0.05161580769540368,-0.09573642201898616,0.01138376887975755,0.0020882736654163152,-0.003817970444828086,0.005696303547904603,0.009647281814033466,-0.007834125731787654,0.004621133859516281,0.007744841176935216,0.03180516231670073,0.00579899814144953,-0.00024783285806592953,0.026868296499518666,1
22,0.13132821805866288,0.2889220797290588,0.22763557796834927,0.22763557796834927,0.32394293787803563,0.2626564361173261,0.24514600704283768,0.21888036343110487,0.3064325088035472,0.3852294396387449,0.2539012215800817,0.13132821805866288,0.11381778898417447,0.11381778898417447,0.35020858148976813,0.08755214537244203,-0.07680211241339614,-0.04373695448192339,-0.10302641420788822,0.0011111241700994632,-0.06235831701783106,-0.09685293896608743,0.012388054786612781,0.007623385983573428,-0.0009939963029877085,0.010785273356100085,0.004915766093964069,-0.008242352557432171,0.011971068659341421,0.002146352753843599,0.022522162010172857,-0.0030723975547374905,0.01368141734435356,0.022438382805594057,0
23,0.18336565481655556,0.288631123322356,0.16978301371903304,0.1731786739934135,0.288631123322356,0.3463573479868273,0.35314866853558863,0.16638735344465222,0.2241135781091235,0.4176662137488211,0.28183980277359477,0.1494090520727489,0.11884810960332301,0.10186980823141968,0.2682571616760722,0.09168282740827761,-0.07914730664867563,-0.04392534841797797,-0.11737957798813087,0.005994777995989329,-0.06114082986076212,-0.1027123537457956,0.01569803051242388,0.008258539469660937,0.009601552300494384,0.006694484721437115,0.006570303222965953,0.0031682312508983564,0.008817761956704355,-0.008102062878705987,0.011691259728912943,-0.006019644158104195,0.003554703867816837,0.012400618941310712,1
24,0.18692414268403615,0.19348288453259876,0.19676225545688006,0.22299722285113086,0.25579093209394427,0.2787465285639134,0.331216463352415,0.19020351360831744,0.2426734483968187,0.38696576906519753,0.35417205982238414,0.18364477175975485,0.11805735327412804,0.19676225545688006,0.2820258994881947,0.1442923206683785,-0.07038535803438804,-0.041275086612897076,-0.10013494599172497,0.0036010742024798446,-0.057522731224462956,-0.09418653560027727,0.014099433604617465,0.008574390398280807,0.0013158444356293824,0.0064475488727901,0.00887137883624484,0.003345957844088437,0.0009320560150851355,0.001181432074340389,0.0022719661054789184,0.003412601132899203,-0.006747373876167494,0.003806497311388071,0
25,0.31021439652224225,0.24583027648932407,0.22241786920462653,0.22241786920462653,0.30436129470106776,0.1931523600987545,0.2399771746681496,0.18729925827758004,0.26924268377402166,0.31021439652224225,0.29850819287989366,0.18729925827758004,0.11706203642348738,0.17559305463523142,0.30436129470106776,0.2516833783104986,-0.07491945824925406,-0.0397857643488504,-0.09226229137972233,0.016971721582791418,-0.05898316248159212,-0.09148272622392996,0.0031960083799285476,0.0039685352683186395,0.0026328798499277656,0.007621669783559102,0.0046209226846436816,4.983452606427014e-05,0.0022544609736759773,0.003930392765651482,0.010729309654507375,0.010152261936798626,-0.0007531355449902056,0.012488315443861454,0
26,0.27808972618297123,0.21599202033628834,0.15929411499801238,0.1889930177942521,0.24299102287832428,0.31858822999602515,0.36178663406328276,0.1997926188110666,0.24569092313252808,0.39688533736792975,0.25919042440354606,0.14039481321858716,0.07289730686349705,0.1916929180484559,0.2645902249119533,0.20249251906527005,-0.05495461877369144,-0.03552381749740513,-0.10138656885226387,0.013395685098552943,-0.04340701776009027,-0.09366248492082506,0.009053952325908013,-0.001303784478481216,0.004381042294257627,0.002582242283472777,0.0006768639707730518,-0.0010980837512056423,-0.0023492057857283505,-8.845471284120901e-05,0.0029303528094089836,0.003924549959730026,-0.0075357799533526,0.011492310250641728,0
27,0.253248912182795,0.22758179270480905,0.17795869504736955,0.17111412985323995,0.27549374906371615,0.29944972724317004,0.3268279880196884,0.2036258145253555,0.21560380361508227,0.4243630420360349,0.26180461867545696,0.16769184725617517,0.08384592362808742,0.154002716867916,0.3045831511387672,0.18309211894296673,-0.06369858869459115,-0.04034384269575989,-0.10585206721335971,0.008685298527157905,-0.04800404429104564,-0.09737571274986814,0.002973718479820422,-0.0027460497355254756,-0.0009134410080194127,-0.0021109189577947097,-0.001621323106804871,-0.0005925694415794137,0.006486246332372434,-0.0009382041943066911,0.009681845209238921,-0.0011285564059601643,0.003471035154533919,0.008781100166378697,0
28,0.25829067361443936,0.20720021070169328,0.20152349260027677,0.21855364690452558,0.24409887836089877,0.34627980418639165,0.27815918696939645,0.20152349260027677,0.24693723741160703,0.3491181632370996,0.2611290326651476,0.1930084154481527,0.13340287538328185,0.16746318399177948,0.312219495577894,0.21003856975240118,-0.06810330076806759,-0.03517926897987982,-0.09803150811536403,0.015265073201843608,-0.05870178001331153,-0.09393848247846527,0.01301090597965989,0.005761717184033761,0.010573193351335048,0.00551041635645839,0.010004885612221258,0.008775697609743024,-0.008592147949855052,-0.008752282537064714,-0.0036389640543433685,-0.0033681411991064733,-0.00846733852196476,-0.001078539516456103,0
29,0.2375038797937496,0.2531634762636672,0.18008535940405168,0.19052509038399684,0.2688230727335844,0.25055354351868064,0.37061044978804886,0.19313502312898306,0.2583833417536396,0.4384687011576916,0.27926280371352963,0.1304966372493127,0.09656751156449137,0.1409363682292579,0.2766528709685434,0.08873771332953273,-0.0652346733962928,-0.043633502778335574,-0.11172480511685812,0.004857232106532836,-0.05444671606687337,-0.10221321338264344,0.0005696993306515285,-0.0033650547848434855,-0.0032705070961232025,-0.0016084571930797902,-0.00039139735061365533,-0.003709833733327153,0.016365993225569614,0.003534823429924463,0.021895906526032242,-0.00022010453989449133,0.010508867033462255,0.021295863128557597,0
30,0.20784701458145072,0.22447477574796684,0.20369007428982175,0.164199141519346,0.29306429055984556,0.2805934696849584,0.3408691039135792,0.18498384297749113,0.22031783545633757,0.43855720076686094,0.31177052187217585,0.1579637310819026,0.07898186554095112,0.15588526093608776,0.2722795891017005,0.16004220122771706,-0.06446926117677161,-0.03947498185884272,-0.10574996442851434,0.006140598804551312,-0.048413185321631066,-0.0958277087920046,0.00471860265635102,-0.008088877495391063,-0.007493946334916386,-0.010760568810937317,0.0029112161477993516,-0.008510774883132805,0.0076028498639279215,0.00503295481102411,0.01965900005994362,-0.0011714680512005045,0.0050205530625714685,0.017801741156734045,0
31,0.15410210316492085,0.2101392315885286,0.18912530842967573,0.17511602632377404,0.28719028317098916,0.2941949242239404,0.3292181294886952,0.16110674421787202,0.18912530842967573,0.44129238633591067,0.39926454001820466,0.14709746211197,0.09806497474131345,0.12608353895311716,0.2591717189591855,0.16811138527082287,-0.05698936492983439,-0.04221475412478094,-0.0987393668138864,-0.0016756373520055274,-0.05118628039688612,-0.08719664604271612,0.00432895255492848,0.0009051405530752674,-0.029539533643945765,0.004044511342235316,-0.004481494248052271,-0.020174415313245278,0.006480658683126975,0.007961789779430108,0.043986191350144276,0.010423019745530903,0.019579688426825823,0.03025822214800579,0
32,0.252504872087129,0.20473368007064502,0.21667647807476617,0.19961533806887907,0.25421098608771764,0.2644476700912498,0.29856995010302395,0.1757297420606371,0.2576232140888952,0.3548717121224515,0.3429289141183307,0.20132145206946775,0.10919129603767741,0.1689052860582822,0.29856995010302395,0.21667647807476617,-0.06770300095700951,-0.03643816912465511,-0.09560468253008836,0.0073280256187911366,-0.04987229594901058,-0.08995195551275036,0.00530945220978565,0.00028700437191969225,0.00017809838936449685,0.000489317192139688,-0.0024826057387946432,-0.0035242121923986297,0.004774217952308177,0.0001786093125646079,0.00964449354462404,0.0006528052545534721,-0.0004735373518184582,0.011108591514630407,1
33,0.19969667449548875,0.18393114756163434,0.16816562062777993,0.15765526933854357,0.2154622014293431,0.25750360658628796,0.33107606561094155,0.22071737707396116,0.1944414988508704,0.4309244028586862,0.31531053867708747,0.19969667449548875,0.09459316160312602,0.15240009369392554,0.33107606561094155,0.26275878223090593,-0.0600808464414927,-0.038477284266027784,-0.10792903180646533,0.007439581148780162,-0.04631246439672067,-0.09598382341281644,0.012000795896192443,0.004592168540670981,0.007025417154073081,0.0051061131875173036,0.002998001876051722,0.002968903371057065,-0.0016946833600907296,-0.0036117885824975106,0.0017230210075704624,-0.003317815539061346,0.0006746739756362332,0.005043250507085467,0
34,0.17423119534258177,0.1657321126429437,0.13598532319421014,0.20397798479131538,0.23797431558986795,0.23372477424004892,0.2804697290880587,0.2294752328902299,0.15723302994330562,0.37395963878407845,0.37395963878407845,0.25072293963932507,0.11048807509529592,0.20822752614113438,0.36546055608444006,0.2294752328902299,-0.07829283489921558,-0.04289556824552969,-0.0984999690748061,0.01341801590511758,-0.060364249727254106,-0.09214716519556461,0.012714605526932533,0.0035625126141305115,-0.0008322348834908356,0.005753155054515646,0.011872437235753177,-0.004756086169839485,-0.0003629948323224315,-0.00653023814052602,0.000784511179656937,-0.002576573205733109,-0.004457905679137984,0.0022418656343280476,0
35,0.191926667733604,0.18972061408149354,0.17427823851672086,0.20075088234204558,0.25590222364480547,0.3022293503391238,0.34193831607711067,0.15442375564772728,0.2139872042547081,0.42356230120519556,0.3331141014686691,0.19633877503782496,0.09486030704074677,0.1389813800829546,0.3176717259038964,0.14780559469139617,-0.07129521824951263,-0.04233859724762208,-0.10927363397458718,0.0076745434170992334,-0.05667784316702535,-0.10094006532907211,0.01270257160111043,0.006682754448274417,0.00040464553688341395,0.0028820806305581777,0.003933434129945208,0.002028450937046876,0.00843133754640004,0.00012786620049914287,0.016484664775467277,-0.0008151082421393147,0.0052122576817586735,0.015250626609641814,0
36,0.17152741809749258,0.1953506706110332,0.1953506706110332,0.17629206860020064,0.24299717563811438,0.36211343820581776,0.300172981670612,0.2096446221191577,0.2334678746326983,0.40023064222748284,0.3573487877031097,0.17152741809749258,0.09052835955145436,0.1572334665893681,0.3097022826760281,0.1095869615622869,-0.06904224155917128,-0.03301065028212443,-0.09867367783312013,0.01101094486865263,-0.048630402024029594,-0.08723420506012715,0.018549667652429987,-0.00042955663626402,0.00010664675197353405,0.0003376825493809813,0.007863196390788451,-0.0071097111728152555,-0.0053968528490781,-0.002552286917738014,-0.0034685237712100093,0.0012238812248109127,-0.007485695111626074,0.0064863039947270695,0
37,0.34245012461208013,0.2655735660256946,0.23062967575915588,0.24460723186577155,0.3075062343455415,0.2515960099190793,0.2655735660256946,0.1817082293860016,0.3284725685054645,0.3354613465587723,0.2166521196525403,0.0908541146930008,0.10483167079961607,0.15375311717277074,0.25858478797238715,0.1886970074393094,-0.0571114306536526,-0.03550805696584201,-0.08973088218136138,0.010862520307835159,-0.050786635981149006,-0.08814946173222324,-0.0035047992638172916,-0.005691307948460963,-0.002498253372761117,0.0034728496237557516,-0.008132470262053975,-0.009120785020401019,0.021231998673290647,0.014962139334429924,0.016666370331414326,0.010173295580391706,0.00875441642066096,0.02564881275791873,0
38,0.20534511688477225,0.23101325649536866,0.13689674458984816,0.19037203544525752,0.2695154659112636,0.32726878003510573,0.36363197781678414,0.1967890703479068,0.22673523322693592,0.4235243035748427,0.2566813961059654,0.1561478492977953,0.062031337392274816,0.1753989540057428,0.30587866369294203,0.13475773295563162,-0.06723149571909189,-0.039092338487810296,-0.11046904497331246,0.004898590085355196,-0.04834459859036626,-0.0995392725090385,0.010727376438321088,0.0022209168644392483,0.0006132866081245266,-0.0044433905020464255,0.0015501140247364128,0.000262221891560355,0.0099869487004123,0.005122148495265779,0.018914767569940455,0.004155781596707892,0.0028047097965120536,0.0151894375464634,0
39,0.21629451282894724,0.19352666937326846,0.19352666937326846,0.1878347085093489,0.23337039542070617,0.26183019974030447,0.3130578475155817,0.19921863023718833,0.23337039542070617,0.40982118220221603,0.3756694170186978,0.19352666937326846,0.10245529555055392,0.14229902159799165,0.33582569097126014,0.09107137382271452,-0.06844728126422907,-0.0424189275814421,-0.09804535344718229,0.007652310084132379,-0.05716713245479752,-0.08728226750389678,0.005509514205275331,-0.004408743294472929,-0.019879178920952777,0.0063003974414642195,0.007802337565988402,-0.022718475083830684,0.007163907706439486,0.005286069628039767,0.025200066590760437,0.001401874721363617,0.0033550697355578802,0.025962493296504876,0
