,PCPseTNC_AAA,PCPseTNC_AAC,PCPseTNC_AAG,PCPseTNC_AAT,PCPseTNC_ACA,PCPseTNC_ACC,PCPseTNC_ACG,PCPseTNC_ACT,PCPseTNC_AGA,PCPseTNC_AGC,PCPseTNC_AGG,PCPseTNC_AGT,PCPseTNC_ATA,PCPseTNC_ATC,PCPseTNC_ATG,PCPseTNC_ATT,PCPseTNC_CAA,PCPseTNC_CAC,PCPseTNC_CAG,PCPseTNC_CAT,PCPseTNC_CCA,PCPseTNC_CCC,PCPseTNC_CCG,PCPseTNC_CCT,PCPseTNC_CGA,PCPseTNC_CGC,PCPseTNC_CGG,PCPseTNC_CGT,PCPseTNC_CTA,PCPseTNC_CTC,PCPseTNC_CTG,PCPseTNC_CTT,PCPseTNC_GAA,PCPseTNC_GAC,PCPseTNC_GAG,PCPseTNC_GAT,PCPseTNC_GCA,PCPseTNC_GCC,PCPseTNC_GCG,PCPseTNC_GCT,PCPseTNC_GGA,PCPseTNC_GGC,PCPseTNC_GGG,PCPseTNC_GGT,PCPseTNC_GTA,PCPseTNC_GTC,PCPseTNC_GTG,PCPseTNC_GTT,PCPseTNC_TAA,PCPseTNC_TAC,PCPseTNC_TAG,PCPseTNC_TAT,PCPseTNC_TCA,PCPseTNC_TCC,PCPseTNC_TCG,PCPseTNC_TCT,PCPseTNC_TGA,PCPseTNC_TGC,PCPseTNC_TGG,PCPseTNC_TGT,PCPseTNC_TTA,PCPseTNC_TTC,PCPseTNC_TTG,PCPseTNC_TTT,PCPseTNC_lamada_1,PCPseTNC_lamada_2,PCPseTNC_lamada_3,essentiality_status
10,0.1733076488179347,0.05776921627264471,0.19256405424214965,0.019256405424214904,0.05776921627264471,0.05776921627264471,0.07702562169685961,0.07702562169685961,0.019256405424214904,0.03851281084842981,0.1347948379695049,0.0962820271210745,0.03851281084842981,0.05776921627264471,0.05776921627264471,0.0,0.0962820271210745,0.05776921627264471,0.03851281084842981,0.03851281084842981,0.05776921627264471,0.1347948379695049,0.1540512433937198,0.019256405424214904,0.0962820271210745,0.0962820271210745,0.0962820271210745,0.05776921627264471,0.0,0.0,0.1347948379695049,0.11553843254528942,0.1347948379695049,0.05776921627264471,0.03851281084842981,0.03851281084842981,0.07702562169685961,0.1347948379695049,0.0962820271210745,0.07702562169685961,0.0962820271210745,0.0962820271210745,0.1347948379695049,0.11553843254528942,0.0962820271210745,0.05776921627264471,0.1540512433937198,0.019256405424214904,0.03851281084842981,0.0962820271210745,0.03851281084842981,0.03851281084842981,0.03851281084842981,0.03851281084842981,0.019256405424214904,0.07702562169685961,0.05776921627264471,0.1540512433937198,0.07702562169685961,0.05776921627264471,0.07702562169685961,0.05776921627264471,0.0,0.05776921627264471,0.37152631869017316,0.41642480026258005,0.46411863248874735,0
11,0.060848238502390635,0.05650193575221997,0.09996496325392733,0.013038908250512026,0.03911672475153667,0.0521556330020487,0.07388714675290266,0.04780933025187802,0.04780933025187802,0.06519454125256131,0.07823344950307334,0.05650193575221997,0.026077816501024052,0.0521556330020487,0.08692605500341528,0.043463027501707344,0.0521556330020487,0.04780933025187802,0.08257975225324461,0.09996496325392733,0.07823344950307334,0.07823344950307334,0.14342799075563525,0.060848238502390635,0.09127235775358597,0.11735017425461061,0.17385211000683057,0.05650193575221997,0.030424119251195317,0.034770422001366,0.12604277975495196,0.04780933025187802,0.11735017425461061,0.060848238502390635,0.0521556330020487,0.06519454125256131,0.09996496325392733,0.15646689900614727,0.12604277975495196,0.09127235775358597,0.069540844002732,0.14777429350580593,0.07823344950307334,0.12169647700478127,0.026077816501024052,0.10431126600409799,0.10865756875426925,0.04780933025187802,0.0043463027501706745,0.04780933025187802,0.013038908250512026,0.026077816501024052,0.06519454125256131,0.07388714675290266,0.09561866050375664,0.03911672475153667,0.08692605500341528,0.14342799075563525,0.08692605500341528,0.0521556330020487,0.008692605500341349,0.08257975225324461,0.04780933025187802,0.0521556330020487,0.4279152602971234,0.4545560846817338,0.433733441358486,1
12,0.08016022123198542,0.08016022123198542,0.09249256295998323,0.0369970251839928,0.09249256295998323,0.09249256295998323,0.09249256295998323,0.043163196047992014,0.05549553777598981,0.06166170863998841,0.05549553777598981,0.030830854319994206,0.04932936691199061,0.06782787950398762,0.09865873382398183,0.0184985125919964,0.11099107555197962,0.09865873382398183,0.04932936691199061,0.07399405036798622,0.09865873382398183,0.09249256295998323,0.16648661332797005,0.030830854319994206,0.09249256295998323,0.16032044246397084,0.16032044246397084,0.08016022123198542,0.024664683455995,0.024664683455995,0.09865873382398183,0.030830854319994206,0.09249256295998323,0.09865873382398183,0.04932936691199061,0.05549553777598981,0.11099107555197962,0.13565575900797525,0.16648661332797005,0.08016022123198542,0.09865873382398183,0.14182192987197445,0.05549553777598981,0.09249256295998323,0.0369970251839928,0.04932936691199061,0.11099107555197962,0.08016022123198542,0.012332341727997196,0.043163196047992014,0.012332341727997196,0.06166170863998841,0.030830854319994206,0.06782787950398762,0.06782787950398762,0.024664683455995,0.04932936691199061,0.12948958814397662,0.11715724641597884,0.07399405036798622,0.0184985125919964,0.04932936691199061,0.06166170863998841,0.08016022123198542,0.4124466899683172,0.44407071869149645,0.42229142828484506,1
13,0.10119578627710739,0.06227433001668121,0.06227433001668121,0.03892145626042561,0.031137165008340604,0.031137165008340604,0.08562720377293737,0.01556858250417002,0.00778429125208501,0.07784291252085179,0.07005862126876679,0.0544900387645962,0.03892145626042561,0.09341149502502237,0.13233295128544856,0.03892145626042561,0.07784291252085179,0.03892145626042561,0.07784291252085179,0.09341149502502237,0.07784291252085179,0.0544900387645962,0.08562720377293737,0.046705747512511185,0.03892145626042561,0.07005862126876679,0.13233295128544856,0.08562720377293737,0.03892145626042561,0.023352873756255593,0.10119578627710739,0.0544900387645962,0.06227433001668121,0.03892145626042561,0.046705747512511185,0.06227433001668121,0.09341149502502237,0.11676436878127797,0.11676436878127797,0.10119578627710739,0.07784291252085179,0.16347011629378916,0.0544900387645962,0.08562720377293737,0.0544900387645962,0.07005862126876679,0.11676436878127797,0.031137165008340604,0.023352873756255593,0.023352873756255593,0.031137165008340604,0.10119578627710739,0.08562720377293737,0.06227433001668121,0.03892145626042561,0.0544900387645962,0.08562720377293737,0.11676436878127797,0.12454866003336298,0.046705747512511185,0.046705747512511185,0.0544900387645962,0.023352873756255593,0.031137165008340604,0.4510703718855351,0.4827326314303938,0.455197767142225,0
14,0.07538939680815962,0.067850457127344,0.079158866648568,0.018847349202039614,0.05277257776571162,0.08292833648897581,0.10177568569101601,0.030155758723263613,0.045233638084896,0.05277257776571162,0.05277257776571162,0.04900310792530381,0.011308409521224,0.05654204760612,0.07538939680815962,0.05277257776571162,0.05654204760612,0.06031151744652781,0.06408098728693562,0.07161992696775181,0.07161992696775181,0.079158866648568,0.11308409521224,0.067850457127344,0.05277257776571162,0.10931462537183219,0.135700914254688,0.04146416824448761,0.007538939680815616,0.030155758723263613,0.1507787936163198,0.07538939680815962,0.08669780632938362,0.09423674601019981,0.05654204760612,0.067850457127344,0.090467276169792,0.11308409521224,0.07538939680815962,0.10931462537183219,0.10177568569101601,0.10177568569101601,0.079158866648568,0.08292833648897581,0.045233638084896,0.033925228563672,0.090467276169792,0.07161992696775181,0.022616819042448,0.045233638084896,0.003769469840407808,0.033925228563672,0.03769469840407981,0.05654204760612,0.04900310792530381,0.05654204760612,0.1055451555314238,0.12439250473346401,0.0980062158506082,0.067850457127344,0.04146416824448761,0.079158866648568,0.079158866648568,0.07538939680815962,0.44468243636895366,0.4679295509286646,0.4760989527652166,0
15,0.12114990552681276,0.07874743859242818,0.07874743859242818,0.045431214572554786,0.07117556949700238,0.09389117678327978,0.06663244803974679,0.0439168407534694,0.05754620512523559,0.06814682185883217,0.06663244803974679,0.022715607286277393,0.0439168407534694,0.07420431713517259,0.07723306477334278,0.05300308366798058,0.07268994331608777,0.05754620512523559,0.08480493386876858,0.12417865316498296,0.08177618623059837,0.08026181241151358,0.17415298919479336,0.05300308366798058,0.09389117678327978,0.14537988663217555,0.13175052226040876,0.05300308366798058,0.021201233467192,0.03331622401987339,0.11054928879321677,0.05754620512523559,0.12569302698406837,0.09237680296419438,0.028773102562617794,0.03937371929621379,0.12417865316498296,0.14386551281309015,0.12569302698406837,0.08631930768785398,0.07874743859242818,0.16355237246119736,0.059060578944320985,0.045431214572554786,0.028773102562617794,0.048459962210724995,0.06208932658249119,0.031801850200788,0.006057495276340403,0.04694558839163959,0.022715607286277393,0.037859345477128985,0.06208932658249119,0.07117556949700238,0.05754620512523559,0.03937371929621379,0.05603183130615079,0.10297741969779098,0.08934805532602418,0.04997433602980979,0.019686859648106604,0.07420431713517259,0.048459962210724995,0.05148870984889519,0.41445188630728785,0.4602634997669345,0.45549203171012825,0
16,0.06802625015286837,0.08260330375705417,0.06316723228480606,0.02915410720837216,0.06316723228480606,0.07774428588899242,0.06316723228480606,0.05830821441674432,0.048590178680620266,0.07288526802093011,0.04373116081255795,0.019436071472248104,0.03887214294449621,0.06316723228480606,0.07774428588899242,0.048590178680620266,0.06316723228480606,0.06802625015286837,0.09232133949317879,0.15548857177798484,0.06802625015286837,0.11661642883348863,0.18950169685441934,0.06316723228480606,0.053449196548682,0.13605250030573673,0.13605250030573673,0.08746232162511648,0.004859017868061737,0.0340131250764339,0.1457705360418608,0.05830821441674432,0.09718035736124053,0.07288526802093011,0.019436071472248104,0.0340131250764339,0.15548857177798484,0.20893776832666744,0.08746232162511648,0.09232133949317879,0.06316723228480606,0.18464267898635758,0.06316723228480606,0.03887214294449621,0.02429508934030984,0.07774428588899242,0.08260330375705417,0.004859017868061737,0.019436071472248104,0.03887214294449621,0.009718035736124052,0.009718035736124052,0.09232133949317879,0.0340131250764339,0.07288526802093011,0.02915410720837216,0.05830821441674432,0.1506295539099231,0.10689839309736458,0.03887214294449621,0.009718035736124052,0.053449196548682,0.048590178680620266,0.02429508934030984,0.4015576117603822,0.43522968140798196,0.44578999093008753,0
17,0.1304122125144356,0.09072153914047694,0.03969067337395866,0.034020577177678854,0.06804115435535771,0.10206173153303655,0.09072153914047694,0.028350480981399043,0.028350480981399043,0.08505144294419714,0.051030865766518274,0.017010288588839427,0.034020577177678854,0.0623710581590779,0.09072153914047694,0.017010288588839427,0.056700961962798085,0.09639163533675675,0.11340192392559617,0.06804115435535771,0.06804115435535771,0.11340192392559617,0.11340192392559617,0.09072153914047694,0.0737112505516375,0.14175240490699523,0.1304122125144356,0.056700961962798085,0.005670096196279809,0.051030865766518274,0.18711317447723427,0.03969067337395866,0.10206173153303655,0.0623710581590779,0.022680384785119235,0.0737112505516375,0.1304122125144356,0.1304122125144356,0.147422501103275,0.09072153914047694,0.1247421163181558,0.14175240490699523,0.08505144294419714,0.0737112505516375,0.022680384785119235,0.056700961962798085,0.04536076957023847,0.0623710581590779,0.005670096196279809,0.03969067337395866,0.011340192392559617,0.022680384785119235,0.06804115435535771,0.03969067337395866,0.051030865766518274,0.0737112505516375,0.034020577177678854,0.1304122125144356,0.15876269349583463,0.03969067337395866,0.017010288588839427,0.0623710581590779,0.03969067337395866,0.09072153914047694,0.3986334273068869,0.43806057696253037,0.4488222349970697,1
18,0.096037404626293,0.08643366416366394,0.0816317939323494,0.02400935115657325,0.05282057254446103,0.08643366416366394,0.096037404626293,0.0480187023131465,0.028811221387887786,0.07202805346971974,0.0480187023131465,0.03361309161920232,0.03361309161920232,0.07202805346971974,0.0816317939323494,0.04321683208183197,0.07202805346971974,0.07202805346971974,0.07202805346971974,0.10083927485760812,0.09123553439497847,0.0816317939323494,0.11524488555155173,0.05282057254446103,0.062424313007090684,0.12484862601418137,0.10564114508892265,0.07682992370103428,0.02400935115657325,0.014405610693943601,0.12484862601418137,0.05282057254446103,0.09123553439497847,0.07202805346971974,0.028811221387887786,0.05282057254446103,0.11524488555155173,0.11044301532023718,0.12484862601418137,0.06722618323840522,0.07202805346971974,0.13445236647681044,0.07202805346971974,0.07202805346971974,0.05282057254446103,0.04321683208183197,0.11044301532023718,0.05762244277577557,0.028811221387887786,0.05282057254446103,0.004801870231314534,0.0480187023131465,0.05762244277577557,0.062424313007090684,0.03361309161920232,0.0480187023131465,0.0816317939323494,0.08643366416366394,0.12484862601418137,0.0816317939323494,0.02400935115657325,0.07202805346971974,0.05762244277577557,0.05762244277577557,0.43386780939767366,0.4849364443049351,0.4605879821017295,0
19,0.07851127927710404,0.07851127927710404,0.05956028083090628,0.018950998446197156,0.0622675663232205,0.08392585026173188,0.06768213730784835,0.04331656787702275,0.04060928238470913,0.08934042124635973,0.07580399378479041,0.029780140415452846,0.021658283938511377,0.035194711400081284,0.07038942280016257,0.03790199689239491,0.05414570984627844,0.05143842435396481,0.12724241813875523,0.07851127927710404,0.05956028083090628,0.10016956321561601,0.17868084249272007,0.0622675663232205,0.05956028083090628,0.17597355700040643,0.14077884560032514,0.07580399378479041,0.008121856476941467,0.046023853369336974,0.15972984404652288,0.04873113886165059,0.08121856476941826,0.08934042124635973,0.04873113886165059,0.04060928238470913,0.1245351326464416,0.16243712953883652,0.1705589860157786,0.10016956321561601,0.09475499223098816,0.13807156010801092,0.07851127927710404,0.0866331357540461,0.035194711400081284,0.07580399378479041,0.09475499223098816,0.05143842435396481,0.021658283938511377,0.03790199689239491,0.0,0.024365569430825,0.06497485181553472,0.05414570984627844,0.035194711400081284,0.056852995338592664,0.06768213730784835,0.15431527306189505,0.10287684870792962,0.06497485181553472,0.018950998446197156,0.05414570984627844,0.06497485181553472,0.07309670829247619,0.40582126887964987,0.438164721675666,0.433306952560702,1
