,TCC_Dnase I.lag1,TCC_Dnase I.lag2,TCC_Dnase I.lag3,TCC_Bendability (DNAse).lag1,TCC_Bendability (DNAse).lag2,TCC_Bendability (DNAse).lag3,essentiality_status
61,0.5200429145888217,0.5993190026017814,0.00965050623656092,0.5912466798773937,-0.0025978188165601424,-0.14387349549900702,0
62,0.5855798355791014,0.24030054910533374,0.17302380065031964,0.593902427066658,-0.31584138188328903,0.3419631490171617,0
63,0.41289227004486856,0.47725385457655706,0.5042641157399709,0.3041868096421532,-0.4743981098236686,0.17286772816653265,0
64,0.712515154765022,0.35287923427059764,0.1698563012484279,0.5709863111465371,-0.02917816440976107,-0.10986584720432323,0
65,0.5907799875756384,0.370389643965109,0.25839379260919787,0.6435508019682556,-0.12922257447709976,-0.12714974398750764,1
66,0.5494316299757176,0.30441478795203875,0.30106045280793114,0.6349878577233261,-0.3338249716525634,0.013055016604022428,0
67,0.4159614471502137,-0.2625071105617469,0.596703368010593,0.39197261432874936,-0.49330856221499686,0.07081888205623975,0
68,-0.1140607412335115,-0.6313423687777049,0.15310265562446432,-0.08645518873555719,-0.7462022954462322,-0.02577153754878859,0
69,0.5729342388085129,0.5723749675115044,0.3990956422662351,0.4085914049035149,0.032387464539762816,-0.12984621238554842,0
70,0.3690495399091317,0.4847443538940494,0.21152518391928918,0.738335118132706,0.033748424619462064,-0.19443441618262292,0
71,0.734488668616366,0.4145649163502022,0.0034864064247986846,0.5221897235053269,-0.012140548070478267,0.12578024699422305,1
72,0.5725370096929299,0.555922819983429,0.2909450927836214,0.4967677296848001,-0.06772960801291608,-0.16473210579879652,0
73,0.35714971389889266,-0.627213127986939,0.2029857668008649,0.0917468435506659,-0.5955755977489186,0.2733436966230456,0
74,0.49516677821840976,0.4927764731256694,0.45741412425013034,0.4728882541524622,-0.17271030911605809,0.22203913265184716,0
75,0.40757409834916986,0.5373632898056575,-0.08969427724216754,0.5219626655720097,-0.44803081629265046,-0.25278913970978073,0
76,0.5677463363216446,0.42294983088798616,0.4882561493304903,0.5007632227035838,-0.03023067869248338,0.0933047246362634,0
77,0.4647573351059557,0.3790703438692604,0.11399592763927931,0.23682521411655413,-0.21702832302176892,0.7239639129892581,0
78,0.1229684624679047,0.10288300297165949,0.3465192952476838,0.6983591526295589,-0.5761206072961316,-0.18600473850448712,0
79,0.48962139434285035,0.23690851160610005,0.16877256032729554,0.49308485701104376,-0.640055462592278,-0.15118663566300586,0
80,0.6540345502643087,0.23605928770983875,0.17737553321399313,0.4047340084280417,-0.49673528012692447,0.27294172246568327,0
81,0.4794817735587846,0.3979576165026248,-0.09874504132965756,0.487208426977291,-0.544542293229788,-0.26091765113083804,0
82,0.5720460069326275,0.33722315632909433,0.23828764401900313,0.6697093876307284,-0.13278769904155152,-0.19005175768268331,0
83,0.546078286390433,0.3157459993736978,0.5322980955427031,0.5146043611811045,-0.22020423494153182,0.07385223667030187,0
84,0.4790079287993179,0.42893358811253085,0.30161608946072826,0.6705703232664991,-0.0268303056076103,-0.21262806016605693,0
85,0.570241831208251,0.23708537383088504,-0.02063730244506206,0.7449314232457058,-0.2313506196221499,-0.09870636587928615,0
86,0.6162958853450856,0.5284945863489525,0.23772247478367275,0.5238996337203649,-0.09919899335862313,0.007043606575899498,0
87,0.569531253272079,-0.1303651801062566,-0.05190010122521128,0.5166079044019906,-0.5020393465497288,0.3701597202294117,0
88,0.46242638531094676,0.5087438904597505,0.2679834232540169,0.5406129672119633,-0.33663923155676084,0.22346817314404702,0
89,0.440613500978761,0.44555064374224185,0.49592372808867835,0.5469173929482539,-0.21839552550346844,0.12078403150039692,0
90,0.17303123093016673,-0.006410692897053273,0.5419617716383773,0.7288282824945824,-0.010867839065333073,0.3807725816442265,0
91,0.20326326219373145,0.8146407676032622,0.207074726425371,0.1737206315674842,-0.46254028423955273,0.08967804246512281,0
92,0.4816529637824018,0.5161537550785165,0.5318696686321509,0.2047086214024351,-0.41769734389470903,-0.04830826444740772,0
93,0.29587120813798085,0.5559512305384048,0.1700838667158405,0.6363000834746205,-0.31081242723649977,0.2701254793356964,0
94,0.2716560730006718,0.430102496076791,0.5310947643358574,0.6600249237316852,0.12435016046826283,0.08976251895924178,0
95,-0.009121635020918558,0.09584989009500719,0.36957516778010624,0.8213784949480895,-0.13761808811721293,-0.4006774507798022,0
96,0.26953114154797264,0.10995655659239087,0.03417452604284456,0.9509010590196392,-0.09338720080159173,0.034067988636109145,0
97,0.5561529687971549,0.2904890329855451,0.15081923888399218,0.7368292880721591,-0.19701344529925605,-0.04280019633225184,0
98,0.5809836247643603,0.037715187824636294,0.02655977606960603,0.4070027826693572,-0.6888177570706298,0.14215837330856332,0
99,0.564166539916236,0.24173764990371294,0.4001792534432521,0.4017782159388017,-0.5170543335074427,0.18537710314324488,0
100,0.2535823853030513,0.7885608868663604,0.12427493959613815,0.33362709632281096,-0.4305128809904519,-0.04213147110464039,0
101,0.5521841270614432,0.40824028199039103,0.5430362526944487,0.39693425941171195,-0.23741447363755452,-0.14007766293755622,0
102,0.5890200670190672,0.41705994261259866,0.1719232777196786,0.5821191180228081,-0.1727359548700639,0.2843560687279718,1
103,0.5919304534180431,-0.08372575625451537,0.5601092767511391,0.22939924236402048,-0.2881649857249519,-0.4395712260353119,0
104,0.4549243824312696,0.47628428954801705,0.00789080830730213,0.6078010182441398,-0.4210667953034483,-0.1393394885084512,0
105,0.6146465628898105,0.5757110968472031,0.19104106215055755,0.3229823816861881,-0.3820759089790814,-0.06300816744871673,0
106,0.5237625763406246,0.27645423026093724,0.32521912778870377,0.08651468597078489,-0.13759421334022956,0.7190698037623877,0
107,0.7070231449969496,0.20708836094003258,-0.06308062105504489,0.27999062173760053,-0.5356382883094705,0.2965643172820953,0
108,0.6877424095478838,0.2295329452092075,0.4911685339355073,0.3744593087730558,-0.2608396015623376,0.15754810304953965,0
109,0.699848706082738,0.25898893696560216,-0.08315135449310469,0.6338884264744578,-0.1606483433437811,-0.09273588265790919,0
110,0.5528935627828816,0.33080096935580156,0.21039779768654374,0.6843922401018163,0.0896424967924089,-0.25334497842350573,0
111,0.4751436862850283,0.1370095644110891,0.4142630945912306,0.5989718660636455,-0.4659773931487133,0.08916679786568053,0
112,0.6434434966729375,0.12692016215764376,0.31415393226913885,0.629414612069472,-0.1053740753671426,0.2528094069076026,0
113,0.3440308469580191,0.4468402685072649,0.30304949587253566,0.7669473635107205,-0.035085827733184055,0.02642499062133591,1
114,0.5211199997034961,-0.09558490131887427,-0.3457507802729667,0.6637198573082503,-0.3832537042187702,-0.11111444418630362,0
115,0.6288487015666364,0.039217838900982856,0.1795711127861892,0.5969890859568956,-0.46226933161988504,0.02601121670888725,0
116,0.5751030154420762,0.3622186257838844,0.14772484706889036,0.7047092947514191,-0.13866107460539778,-0.019735110928802924,0
117,-0.40171167369428584,-0.10493993768118148,0.1338916960056954,0.41284386280487123,-0.788765346740752,0.13075751283661588,1
118,0.2961441612614783,0.13644956708825604,0.5103950637888007,0.6343242921261191,-0.025463017797658506,0.4797513495504971,0
119,0.18393645986343027,-0.03455483645901427,-0.06270830695783486,0.8345997790031219,-0.34175181356130807,-0.3843044588138141,0
120,0.43099252565106966,0.46020919699423696,0.5403671616995794,0.5375559169968074,0.029476230756718746,-0.14360033535361447,0
121,0.42402844005203055,0.3856435323983722,-0.1490334966217302,0.6176165416315295,-0.4375795552322538,0.2763003893897004,0
122,0.5552264893406421,0.29704266410434366,-0.09207580560098479,0.5719183453910127,-0.39791720609638476,-0.33103255211057875,0
123,0.48612302266072016,0.11774867358596172,0.05352417127208879,0.8578856440913252,-0.08958590592858555,0.054418810337551915,0
124,0.5944729980904659,0.34157584236489025,0.43555168532886435,0.42563234167026565,-0.1843177159810094,0.35367586454416805,0
125,0.3385464125893201,0.49518216947807053,0.02477513019780676,0.32975689937270247,-0.7254607131021474,-0.06733705917992068,0
126,0.5909915220708631,0.15556718324879334,0.322232902738462,0.49925168267636677,-0.47464396593891733,0.21944177285042615,0
127,0.1647052543110925,0.029581094237518087,-0.20546879007189234,0.9584309133984351,0.023890143739148932,0.1030493068719361,0
128,0.6126241249171468,-0.060674526859739446,0.36329382504138313,0.43255803098741885,-0.5448088564705971,0.07144746171933135,0
129,0.4915131451436242,0.5194300941094322,0.34289516802719106,0.3317629849485564,-0.48677231940170856,-0.1549714170755313,0
130,0.6542099591048351,0.6077020335812295,0.28821264554323456,0.2750954115968588,-0.07624550621288105,0.19532070048756786,0
131,0.5991292969182374,0.7222081272084097,0.12700704590954584,0.2391664768094363,-0.20983815213927953,-0.04578278208065316,0
132,0.5459735020979212,-0.3084549262652681,-0.08816449738173956,0.6693688806623068,-0.38609040242179443,-0.0433014737591221,0
133,0.6190870632995018,0.2418440642117329,0.37325437022169133,0.5924671195430443,-0.256120666487325,-0.04804943526842695,0
134,0.3927257831825698,0.41710805141900076,-0.015180652122714853,0.6860342899507124,-0.3287415412753156,-0.30470121843859166,0
135,0.5464484256879573,0.3937200860614564,0.085282507797025,0.7131001783511841,-0.15551220940797572,-0.08005994079014825,0
136,0.4905011170178434,0.06676281460082352,-0.29635180196425764,0.7455651671633251,-0.12269071241123876,-0.3101718247425244,0
137,0.6117996975430925,0.36501178481315405,-0.06461768509911116,0.6598109937877851,-0.22779137045702533,-0.03244419560127837,0
138,0.6484010878269436,0.46126084710730275,0.27504386406893017,0.5278983665645134,-0.071156599280031,0.0861706796198176,0
139,0.27334789216617883,0.361832425095545,0.20137148894256734,0.5937253822823385,-0.6334260093905751,0.008331296421281574,1
140,0.3972793903927437,-0.22880449308472833,0.08325796969161094,0.7148155822553541,-0.4725016348982241,0.22060505157336227,0
141,-0.010141525119391256,-0.2965681103852465,0.44900165156338195,0.6919660169739617,-0.45043177319520883,-0.16922254966033104,0
142,0.6096165659654503,0.21713746865747155,0.20134795624532972,0.6487489837592484,-0.32369833105787715,-0.12256471459206125,0
143,0.37719140690586733,0.22185274252016252,0.301410150581896,0.7006863021759403,-0.44479250970146084,0.16987717202536737,0
144,0.6577872260331378,0.28784076056034397,0.3227914470160843,0.480159495815264,-0.22809954396940837,0.3125488764662487,0
145,0.4039607511465225,-0.05889968462041207,0.23916229484078297,0.34191326529210464,-0.6343806877923683,0.5067587171274079,0
146,0.47611086878060677,0.29683148260453246,0.2400220560341244,0.6014043174460545,-0.4997251882573851,-0.1272262054739071,0
147,0.10709782664589632,0.3300886275142643,-0.4441081908024698,0.5451162119657122,-0.6201788127626902,0.023791259488405162,0
148,0.6576834785746211,0.560344762430027,0.1299689601601961,0.4076654005388093,-0.2097805002543218,-0.16240480762181436,1
149,0.6768143745064443,0.25705347701118725,0.0866248809988574,0.5923237317106776,-0.3210464597979784,0.12009875067362512,0
150,0.5447692726019411,0.4831980006222402,0.10674620717147523,0.561512375864756,-0.3376409312985095,-0.17045184757144197,0
151,0.3430154207070661,0.24016676751087138,0.00518866961842923,0.8709588189630916,-0.241064483101018,0.08917439826418595,0
152,0.33651658553981756,-0.36357500356481387,-0.04820839461081025,0.8219424923565438,-0.2768664702107161,-0.001118954998223282,0
153,0.47691546968149473,0.2818793442032398,0.23056526801301622,0.5282431620487772,-0.5546567546391736,0.2307604245921854,1
154,0.511675506525563,0.5990484895851838,-0.09319825372251786,-0.2066709560828348,-0.572542260827405,-0.011209109199314116,0
155,0.5792360818849788,0.6823675568717807,-0.14222838711546495,0.19385514146849286,-0.32344070050427987,-0.19088599229236206,0
156,0.47099571125585493,0.48615916071106174,0.1750485003687439,0.5937907357644661,-0.39589157035752387,0.04304369401095478,0
157,0.6256370281634561,0.5017194617663614,0.22200528464377642,0.5059362380398982,0.024640837633201317,0.22581163925864567,0
158,0.5311551507529313,0.4516752116657493,0.22579108090864267,0.5767478223917333,-0.33737604518631614,-0.1281462066480033,0
159,0.4585800800830982,0.06125523689247645,0.0893317572971702,0.5292959285184842,-0.5946358852858795,-0.3797708878079776,0
160,0.5708084799934957,0.5435045306256269,0.1866620965356069,0.5729130198572303,0.01271534567758037,0.12468663816236496,1
161,0.6055187913953867,0.49162378242337934,0.05370991306244472,0.5655833683126716,0.22472610000974094,0.13557997095489172,0
162,0.6296003033407404,0.3833826876672991,0.2914008703008311,0.5895109109768844,-0.012651229429455096,0.15499528331949808,1
163,0.4148259443939073,0.22696148392774648,0.3326990661194424,0.5558763346195064,-0.491069152865511,-0.3399585854015177,0
164,0.47007748697539364,0.5012263451561934,0.1058891717483876,0.42174114880169655,-0.4342725021050016,0.387464305181252,0
165,0.48558965544768623,0.25751551349451957,-0.09354945721895667,0.6640542341660852,-0.4144197339872925,-0.276451087995482,0
166,0.37968431287371396,0.2013481330883473,0.6005074778581765,0.5098084306514019,-0.44125792330783564,0.008736707084228695,0
167,0.23962646500032353,-0.2539566073879776,0.6666450378113219,0.5912077320919145,-0.1424169328038081,-0.25270620721001186,0
168,0.450768344650656,0.4568876042892134,0.6581943584631177,0.323682471232922,-0.16477250155012785,0.1513984264930032,0
169,0.2964965727054725,0.30034455522915593,0.24648105298789932,0.6874497402497846,-0.5320140604687789,0.07418837597704511,0
170,0.47033080308872754,0.3732017448982156,0.10692464337018476,0.7613898529640214,-0.18990729988338026,-0.11089284542038046,0
171,0.6965745405137742,0.20013875699708977,0.08256403682334147,0.6535483007115095,-0.12597343267893282,-0.15785081620093985,0
172,0.36016433872109,0.3355891769154004,0.28946391827016216,0.5843665473294188,-0.5760617223710663,-0.02325561978755932,0
173,0.5692477700665584,0.007552650429854459,0.32583764031684825,0.7017945076644901,-0.2759201235220154,-0.03289863744952097,0
174,0.5277007477734578,0.4410061582262175,0.3649444587573174,0.5873693791181358,-0.20184607441068972,0.0900910980484984,0
175,0.5960758892548013,0.1638710662651606,0.4906021634768364,0.44297648808854967,-0.39928609578331853,0.14660071554025425,0
176,-0.020013849608728627,0.023169387147081052,0.2218712139718371,0.9312787787777019,-0.24253898666388318,-0.15404695998331136,0
177,0.6522871362422653,0.5760135305465306,0.14264671724106257,0.45887705585014904,-0.02630701093675245,0.1054590317156693,0
178,0.4666835055437493,0.44999358983601023,0.196933311123673,0.6667980669825201,-0.18830089933723565,-0.24668330893460838,0
179,0.25281111256627126,0.40848533429943246,0.37109758315007374,0.4846009278187282,-0.6272821216535852,-0.05649723370629433,1
180,0.7183640115746843,0.374771650666796,-0.16051798953025706,0.44659047514856176,-0.3395631587289272,-0.054654739122891004,0
181,-0.21849126517646655,-0.019428141369976795,0.37490174106165153,0.43981687582688533,-0.7826272547162931,-0.07340636775208342,0
182,0.5469894532472901,0.2239732494307578,0.4385989880245652,0.5619512059320649,-0.3392341493801731,0.16553091350347246,0
183,0.5961480399625928,0.38216395800199016,0.3004089465730664,0.415153378959188,-0.4413378163935412,-0.2029317427895947,0
184,0.553262141774696,0.6746748721177959,-0.3066113704992119,0.3547917911660606,-0.12723280443068952,-0.0513700816642073,0
185,0.5908460798246311,0.5683115647218565,0.3835546566723651,0.34701901660953277,-0.21115206556622418,-0.12570325382691838,0
186,0.2052013540842507,0.43520985805667367,0.5240902601407685,0.3428608123289353,-0.6069480386337305,0.08873964573780911,0
187,0.31337375447004395,-0.053982228086791796,0.26123423489223135,0.5697139795476501,-0.46462471159098767,-0.538692252095179,0
188,0.5866519339874673,0.29067266978400214,0.22932473238964896,0.5477746469816196,-0.4671369264558332,0.022025044140254354,0
189,0.32964533107522076,0.2590124583204317,0.2960044842309281,0.7411109290919933,-0.41823036016680826,0.11165036527231502,0
190,0.17290405593104619,0.2636267862479154,0.15507779993152684,0.7556805034552513,-0.48307508896738266,-0.268591541379024,0
191,0.360624639649954,0.23279304262372993,0.06923564193037984,0.8374966184642085,-0.17270062999808045,0.28237847107932507,0
192,0.707739007154492,0.541795726809665,0.2518884735665719,0.28235747539146977,-0.23435791215224622,0.08640434103248984,0
193,0.4601257644432444,0.47828439446004045,0.44391992969833827,0.5739460458011509,-0.1813471513157372,-0.012749986157836119,0
194,0.4628942129970084,0.2502133877949139,-0.029576895812738733,0.8221457868696167,-0.15230390795681545,-0.1520764285804191,0
195,0.1293283740243263,0.4307748181323337,0.3117609306829406,0.7426903108673061,-0.3743168417235927,0.09386348587648198,0
196,0.37707710540703976,0.5296071709620536,-0.5264310406061263,0.05216375504955934,-0.5225651856888276,-0.15621789236479852,0
197,0.5264141903335687,0.5248748524392277,0.3229639028630889,0.5283494865939742,0.15911363388857122,0.19651584787607154,0
198,0.4955902556495941,0.18141050309261567,0.3659279509309059,0.6140658471258125,-0.4216226929645295,0.18092734113825568,0
199,0.22668801896690052,0.326114900775575,0.43290261229218724,-0.0009783280471252617,-0.5885835272722552,0.5553606180830453,1
200,0.7514831379920586,0.2344170718152898,0.3733775030523714,0.36574722235170815,-0.3039115152497376,0.12156368787655748,1
201,0.5590289308303499,0.2815286704295863,-0.3959399105114627,0.5075370110574069,-0.27737320611803834,-0.3419504882577505,1
202,0.39942770617370493,0.20701120040563425,-0.4473436878391184,0.36297993753859653,-0.6247311811920123,-0.27467073304019474,1
203,0.420259483507804,-0.06449679385438434,0.3985000128373258,0.44514763113155775,-0.15609185122717342,0.6617392162712942,0
204,0.6924567153900285,0.2623440499930401,0.1013689584572543,0.6302865612081234,0.015622886670372276,0.2095194673015306,0
205,0.5561895427017243,-0.11423493164502466,-0.005449688766450118,0.7906712752906583,-0.22863526422780664,0.011778126140327593,0
206,0.6010906376501041,0.5699875589872478,0.21883966459843862,0.4402052814369418,-0.062182869071972145,0.2612776877511624,0
207,0.7324386248929657,0.46930109534400105,0.2422919269931747,0.40591455994988507,0.023962258248676236,0.1387225467906042,0
208,0.3613582994879119,0.4405942853673798,0.13906714980826346,0.7665827414512748,-0.2477473661544312,0.08324257330001589,0
209,0.49768956307525525,-0.07176404467091113,-0.004491121834645226,0.858716437991135,-0.09280981969930213,0.03357479730839475,0
210,0.6194542000941666,0.4431730116629465,0.16329376268747187,0.6181778846757856,-0.09931885884636506,0.03465818751586262,0
211,0.47534773472351055,0.4917655899933714,-0.05776095129392915,0.4957278703277369,-0.47755621499474804,-0.23466731386696166,0
212,0.3180956348051209,0.4159393306296701,0.10409672135403367,0.6540699151842357,-0.5308778775019987,-0.07303929207261975,0
213,0.5026843380093688,0.33876632339842644,0.21991768893940275,0.6465539970781397,-0.3941052390049902,-0.10407225371754034,0
214,0.7304946659411561,0.4549312694010155,0.028403627647118086,0.4953066501273878,-0.11522652195954247,0.0015773604140154128,0
215,0.539621112400366,0.5471662236955576,0.09295505434162961,0.4148850018468615,-0.47711901406948737,-0.03170833055790647,0
216,0.2375985208686371,0.8000897738320915,0.17695202998910942,0.5045527723954457,-0.127891344060652,0.03408195645075679,0
217,0.41084289055957174,0.683358149190328,0.1120108108521222,0.25507200980620554,-0.528363361563086,-0.0863351923334496,0
218,0.42207422336992245,0.574088664266039,0.12525902602419037,0.47330992400525523,-0.49147129085634106,-0.10497341582288583,0
219,0.4634921066858711,0.6615456327015343,0.1054553062339872,0.3391382080177604,-0.4274251215078063,-0.19673500615562817,0
220,0.7242689485335109,0.5052205323277403,-0.12527707733015517,0.34107851567001807,-0.27751030870620086,-0.10557382493013161,0
221,0.6885337629454503,0.4172835402821557,-0.077778669462675,0.3056162765288571,-0.49242676349707076,0.09930134431528068,0
222,0.38972587448682433,0.43467203733155874,-0.507707457564881,0.39185946711587794,-0.46403137414572365,-0.18035559899988776,0
223,0.6646446882448601,0.5208933753877426,0.19096051694493443,0.38515100417674336,-0.3194903611011135,-0.0060186359174172815,0
224,0.4180772100941166,0.14900447991654525,0.43747906795613606,0.65003269994354,-0.4043672320906962,-0.15989311142250937,0
225,0.36380636682952294,0.5503381486967592,0.4074451369099911,0.2146165873353852,-0.5812189550036541,-0.12200637990161924,0
226,0.4752023971405359,0.20327972319004342,-0.1397067709383966,0.4284049352117796,-0.6977714363899467,-0.20718660210094614,0
227,0.6217268507550384,0.3799983453153515,0.15554506184872205,0.5499296996677429,-0.30946937113736583,-0.21602950746017086,0
228,0.5583677112370417,0.2623936212840547,0.28910756240058083,0.6820533292914258,-0.26428587671419923,-0.027352061933808278,0
229,0.3374716269204274,0.16871357657043723,-0.0780209068488137,0.5736004591972927,-0.5531265405917756,-0.46539758433044065,0
230,0.5877744108036648,0.2058087389516125,0.2977384772346087,0.44753143272177065,-0.5302912228578964,0.20499424342025857,0
